struct_id,name,smiles,inchikey,approved,approval_agencies,first_approval,chembl_max_phase4,n_targets,targets,moa_targets,flags,source,source_url,withdrawn,chembl_id,molecule_type,chembl_max_phase,approval_basis,target_evidence,notes
900000,"3,3',4',5-tetrachlorosalicylanilide",O=C(Nc1ccc(Cl)c(Cl)c1)c1cc(Cl)cc(Cl)c1O,SJQBHPJLLIJASD-UHFFFAOYSA-N,1,,,1,0,,,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL291338.json,1,CHEMBL291338,Small molecule,4.0,chembl_max_phase_4,,
900001,abiraterone,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12,GZOSMCIZMLWJML-VJLLXTKPSA-N,1,,,1,5,AR;CYP17A1;SRD5A1;SRD5A2;SRD5A3,AR;CYP17A1;SRD5A1;SRD5A2;SRD5A3,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL254328.json,0,CHEMBL254328,Small molecule,4.0,chembl_max_phase_4,"chembl_mechanism;chembl_pchembl>=6,n>=2",
900002,abrocitinib,CCCS(=O)(=O)N[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,IUEWXNHSKRWHDY-PHIMTYICSA-N,1,,2021,1,4,JAK1;JAK2;JAK3;TYK2,JAK1,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL3655081.json,0,CHEMBL3655081,Small molecule,4.0,chembl_max_phase_4,"chembl_mechanism;chembl_pchembl>=6,n>=2",
900003,acoramidis,Cc1n[nH]c(C)c1CCCOc1cc(C(=O)O)ccc1F,WBFUHHBPNXWNCC-UHFFFAOYSA-N,1,,2024,1,1,TTR,TTR,dup_parent_inchikey,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL3940890.json,0,CHEMBL3940890,Small molecule,4.0,chembl_max_phase_4,"chembl_mechanism;chembl_pchembl>=6,n>=2",same parent structure as: ACORAMIDIS HYDROCHLORIDE (CHEMBL4650226)
900004,adagrasib,C=C(F)C(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c2CCN(c2cccc4cccc(Cl)c24)C3)C[C@@H]1CC#N,PEMUGDMSUDYLHU-ZEQRLZLVSA-N,1,,2022,1,2,KRAS;VHL,KRAS,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL4594350.json,0,CHEMBL4594350,Small molecule,4.0,chembl_max_phase_4,"chembl_mechanism;chembl_pchembl>=6,n>=2",
900005,aluminum chloride anhydrous,[Cl][Al]([Cl])[Cl],VSCWAEJMTAWNJL-UHFFFAOYSA-K,1,,,1,0,,,inorganic,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL3833401.json,0,CHEMBL3833401,Small molecule,4.0,chembl_max_phase_4,,
900006,amoproxan,COc1cc(C(=O)OC(COCCC(C)C)CN2CCOCC2)cc(OC)c1OC,YOKPRDAUBGOISU-UHFFFAOYSA-N,1,,,1,0,,,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL2104537.json,1,CHEMBL2104537,Small molecule,4.0,chembl_max_phase_4,,
900007,aprocitentan,NS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,DKULOVKANLVDEA-UHFFFAOYSA-N,1,,2024,1,2,EDNRA;EDNRB,EDNRA;EDNRB,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL2165326.json,0,CHEMBL2165326,Small molecule,4.0,chembl_max_phase_4,"chembl_mechanism;chembl_pchembl>=6,n>=2",
900008,arimoclomol,[O-][n+]1cccc(/C(Cl)=N/OC[C@H](O)CN2CCCCC2)c1,SGEIEGAXKLMUIZ-XUVDNFPMSA-N,1,,2024,1,0,,,dup_parent_inchikey,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL2107726.json,0,CHEMBL2107726,Small molecule,4.0,chembl_max_phase_4,,same parent structure as: ARIMOCLOMOL CITRATE (CHEMBL4298149)
900009,arsenic trioxide,O=[As][As+](=O)[O-],MOQADKPFYVWPSE-UHFFFAOYSA-N,1,,2000,1,1,TXNRD1,TXNRD1,inorganic,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL5483015.json,0,CHEMBL5483015,Small molecule,4.0,chembl_max_phase_4,chembl_mechanism,
900010,asciminib,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cc[nH]n2)c1,VOVZXURTCKPRDQ-CQSZACIVSA-N,1,,2021,1,2,ABL1;BCR,ABL1,dup_parent_inchikey,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL4208229.json,0,CHEMBL4208229,Small molecule,4.0,chembl_max_phase_4,"chembl_mechanism;chembl_pchembl>=6,n>=2",same parent structure as: ASCIMINIB HYDROCHLORIDE (CHEMBL4297220)
900011,atogepant,C[C@@H]1[C@H](c2c(F)ccc(F)c2F)C[C@H](NC(=O)c2cnc3c(c2)C[C@@]2(C3)C(=O)Nc3ncccc32)C(=O)N1CC(F)(F)F,QIVUCLWGARAQIO-OLIXTKCUSA-N,1,,2021,1,1,CALCRL,CALCRL,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL3991065.json,0,CHEMBL3991065,Small molecule,4.0,chembl_max_phase_4,"chembl_mechanism;chembl_pchembl>=6,n>=2",
900012,auranofin,CC(=O)OC[C@H]1O[C@@H](S)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,SFOZKJGZNOBSHF-RGDJUOJXSA-N,1,,1985,1,0,,,multi_fragment;metal_stripped,PubChem PUG REST (name lookup; ChEMBL has no structure),"https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/cid/16667669/property/Title,SMILES/JSON",0,CHEMBL1366,Small molecule,4.0,chembl_max_phase_4,,no structure in ChEMBL; SMILES from PubChem CID 16667669 (Title: Auranofin; identity confirmed by pubchem_title_agrees)
900013,aurothioglucose,OC[C@H]1O[C@H](S)[C@H](O)[C@@H](O)[C@@H]1O,JUSMHIGDXPKSID-VFUOTHLCSA-N,1,,1940,1,1,SQOR,,multi_fragment;metal_stripped,PubChem PUG REST (name lookup; ChEMBL has no structure),"https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/cid/6104/property/Title,SMILES/JSON",0,CHEMBL1697725,Small molecule,4.0,chembl_max_phase_4,"chembl_pchembl>=6,n>=2",no structure in ChEMBL; SMILES from PubChem CID 6104 (Title: Aurothioglucose; identity confirmed by pubchem_title_agrees)
900014,avacopan,Cc1ccc(NC(=O)[C@H]2CCCN(C(=O)c3c(C)cccc3F)[C@H]2c2ccc(NC3CCCC3)cc2)cc1C(F)(F)F,PUKBOVABABRILL-YZNIXAGQSA-N,1,,2021,1,1,C5AR1,C5AR1,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL3989871.json,0,CHEMBL3989871,Small molecule,4.0,chembl_max_phase_4,chembl_mechanism,
900015,bacitracin,CC[C@H](C)[C@H](N)C1=N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@H]2CCCCNC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@@H](Cc3ccccc3)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H](CCCN)NC2=O)[C@@H](C)CC)CS1,CLKOFPXJLQSYAH-ABRJDSQDSA-N,1,,1948,1,0,,,dup_parent_inchikey,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL1200558.json,0,CHEMBL1200558,Protein,4.0,chembl_max_phase_4,,same parent structure as: BACITRACIN ZINC (CHEMBL2096639)
900016,belumosudil,CC(C)NC(=O)COc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3ccccc3n2)c1,GKHIVNAUVKXIIY-UHFFFAOYSA-N,1,,2021,1,1,ROCK2,ROCK2,dup_parent_inchikey,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL2005186.json,0,CHEMBL2005186,Small molecule,4.0,chembl_max_phase_4,"chembl_mechanism;chembl_pchembl>=6,n>=2",same parent structure as: BELUMOSUDIL MESYLATE (CHEMBL4802130)
900017,belzutifan,CS(=O)(=O)c1ccc(Oc2cc(F)cc(C#N)c2)c2c1[C@H](O)[C@H](F)[C@@H]2F,LOMMPXLFBTZENJ-ZACQAIPSSA-N,1,,2021,1,1,EPAS1,EPAS1,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL4585668.json,0,CHEMBL4585668,Small molecule,4.0,chembl_max_phase_4,"chembl_mechanism;chembl_pchembl>=6,n>=2",
900018,benzgalantamine,COc1ccc2c3c1O[C@H]1C[C@@H](OC(=O)c4ccccc4)C=C[C@@]31CCN(C)C2,JKVNJTYHRABHIY-WXVUKLJWSA-N,1,,2024,1,0,,,dup_parent_inchikey,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL5095056.json,0,CHEMBL5095056,Small molecule,4.0,chembl_max_phase_4,,same parent structure as: BENZGALANTAMINE GLUCONATE (CHEMBL6068431)
900019,benzhydrocodone hydrochloride,COc1ccc2c3c1O[C@H]1C(OC(=O)c4ccccc4)=CC[C@@H]4[C@@H](C2)N(C)CC[C@@]341,VPMRSLWWUXNYRY-NDOYXKHWSA-N,1,,2018,1,3,OPRD1;OPRK1;OPRM1,OPRD1;OPRK1;OPRM1,multi_fragment;dup_parent_inchikey,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL3137310.json,0,CHEMBL3137310,Small molecule,4.0,chembl_max_phase_4,chembl_mechanism,same parent structure as: BENZHYDROCODONE (CHEMBL3137321)
900020,benzonatate,CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,MAFMQEKGGFWBAB-UHFFFAOYSA-N,1,,1958,1,0,,,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL1374379.json,0,CHEMBL1374379,Small molecule,4.0,chembl_max_phase_4,,
900021,berberine,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,YBHILYKTIRIUTE-UHFFFAOYSA-N,1,,,1,3,ACHE;CYP1B1;PPARA,,charged_parent,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL295124.json,1,CHEMBL295124,Small molecule,4.0,chembl_max_phase_4,"chembl_pchembl>=6,n>=2",
900022,bexagliflozin,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(OCCOC4CC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,BTCRKOKVYTVOLU-SJSRKZJXSA-N,1,,2023,1,1,SLC5A2,SLC5A2,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL1808388.json,0,CHEMBL1808388,Small molecule,4.0,chembl_max_phase_4,"chembl_mechanism;chembl_pchembl>=6,n>=2",
900023,bismuth subgallate,O=C(O)c1cc(O)c(O)c(O)c1,LNTHITQWFMADLM-UHFFFAOYSA-N,1,,,1,0,,,multi_fragment;metal_stripped,PubChem PUG REST (name lookup; ChEMBL has no structure),"https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/cid/73415769/property/Title,SMILES/JSON",1,CHEMBL1592101,Small molecule,4.0,chembl_max_phase_4,,no structure in ChEMBL; SMILES from PubChem CID 73415769 (Title: Bismuth Subgallate; identity confirmed by pubchem_title_agrees)
900024,bortezomib d-mannitol,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B1O[C@H]([C@H](O)CO)[C@@H]([C@H](O)CO)O1,QDMRNLRJDHCHLB-DNNBANOASA-N,1,,2003,1,38,ADRM1;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMA8;PSMB1;PSMB10;PSMB11;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMC6;PSMD1;PSMD11;PSMD12;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD6;PSMD7;PSMD8;SEM1,ADRM1;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMA8;PSMB1;PSMB10;PSMB11;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMC6;PSMD1;PSMD11;PSMD12;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD6;PSMD7;PSMD8;SEM1,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL5315122.json,0,CHEMBL5315122,Small molecule,4.0,chembl_max_phase_4,chembl_mechanism,
900025,brincidofovir,CCCCCCCCCCCCCCCCOCCCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O,WXJFKKQWPMNTIM-VWLOTQADSA-N,1,,2021,1,0,,,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL203321.json,0,CHEMBL203321,Small molecule,4.0,chembl_max_phase_4,,
900026,calcium,[Ca],OYPRJOBELJOOCE-UHFFFAOYSA-N,1,,1982,1,0,,,inorganic;element,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL1200496.json,0,CHEMBL1200496,Small molecule,4.0,chembl_max_phase_4,,
900027,calcium chloride,[Ca+2],BHPQYMZQTOCNFJ-UHFFFAOYSA-N,1,,1982,1,0,,,multi_fragment;inorganic;element;charged_parent,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL1200668.json,0,CHEMBL1200668,Small molecule,4.0,chembl_max_phase_4,,
900028,calcium glubionate,O=C(O)[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,JYTUSYBCFIZPBE-AMTLMPIISA-N,1,,,1,0,,,multi_fragment;metal_stripped;dup_parent_inchikey,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL2104594.json,0,CHEMBL2104594,Small molecule,4.0,chembl_max_phase_4,,same parent structure as: CALCIUM GLUBIONATE ANHYDROUS (CHEMBL2219740)
900029,calcium gluceptate,O=C(O)C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,KWMLJOLKUYYJFJ-GASJEMHNSA-N,1,,1982,1,0,,,multi_fragment;metal_stripped,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL1237066.json,0,CHEMBL1237066,Small molecule,4.0,chembl_max_phase_4,,
900030,cantharidin,C[C@@]12C(=O)OC(=O)[C@]1(C)[C@H]1CC[C@@H]2O1,DHZBEENLJMYSHQ-XCVPVQRUSA-N,1,,2023,1,0,,,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL48449.json,0,CHEMBL48449,Small molecule,4.0,chembl_max_phase_4,,
900031,capivasertib,NC1(C(=O)N[C@@H](CCO)c2ccc(Cl)cc2)CCN(c2nc[nH]c3nccc2-3)CC1,JDUBGYFRJFOXQC-KRWDZBQOSA-N,1,,2023,1,4,AKT1;AKT2;AKT3;ROCK2,AKT1;AKT2;AKT3,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL2325741.json,0,CHEMBL2325741,Small molecule,4.0,chembl_max_phase_4,"chembl_mechanism;chembl_pchembl>=6,n>=2",
900032,capreomycin sulfate,N=C1NCCC([C@@H]2NC(=O)/C(=C/NC(N)=O)NC(=O)[C@H](CNC(=O)CC(N)CCCN)NC(=O)[C@H](CO)NC(=O)[C@@H](N)CNC2=O)N1,JNIIDKODPGHQSS-FHLJGSFWSA-N,1,,1971,1,0,,,multi_fragment;dup_parent_inchikey,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL2218913.json,0,CHEMBL2218913,Protein,4.0,chembl_max_phase_4,,same parent structure as: CAPREOMYCIN (CHEMBL2221250)
900033,carboplatin,O=C(O)C1(C(=O)O)CCC1,CCQPAEQGAVNNIA-UHFFFAOYSA-N,1,,1989,1,0,,,multi_fragment;metal_stripped,PubChem PUG REST (name lookup; ChEMBL has no structure),"https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/cid/426756/property/Title,SMILES/JSON",0,CHEMBL1351,Small molecule,4.0,chembl_max_phase_4,,"no structure in ChEMBL; SMILES from PubChem CID 426756 (Title: Platinum(II),1-cyclobutanedicarboxylato)diammine-, cis-; identity confirmed by pubchem_title_agrees)"
900034,cefpodoxime,COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,WYUSVOMTXWRGEK-HBWVYFAYSA-N,1,,,1,0,,,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL1672.json,0,CHEMBL1672,Small molecule,4.0,chembl_max_phase_4,,
900035,chlormerodrin,COC(CNC(N)=O)[CH2][Hg][Cl],BJFGVYCULWBXKF-UHFFFAOYSA-M,1,,1982,1,0,,,,PubChem PUG REST (name lookup; ChEMBL has no structure),"https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/cid/25210/property/Title,SMILES/JSON",0,CHEMBL2110562,Small molecule,4.0,chembl_max_phase_4,,no structure in ChEMBL; SMILES from PubChem CID 25210 (Title: Chlormerodrin; identity confirmed by pubchem_title_agrees)
900036,chlormerodrin hg 197,COC([CH2][197Hg+])CNC(N)=O,IJCITOQWOMWZIG-JWFOFJTQSA-N,1,,1982,1,0,,,multi_fragment;charged_parent,PubChem PUG REST (name lookup; ChEMBL has no structure),"https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/cid/91667977/property/Title,SMILES/JSON",0,CHEMBL1201095,Small molecule,4.0,chembl_max_phase_4,,no structure in ChEMBL; SMILES from PubChem CID 91667977 (Title: Chlormerodrin Hg-197; identity confirmed by pubchem_title_agrees)
900037,cobaltous chloride,[Co+2],XLJKHNWPARRRJB-UHFFFAOYSA-N,1,,1982,1,0,,,multi_fragment;inorganic;element;charged_parent,PubChem PUG REST (name lookup; ChEMBL has no structure),"https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/cid/3032536/property/Title,SMILES/JSON",0,CHEMBL1909055,Small molecule,4.0,chembl_max_phase_4,,no structure in ChEMBL; SMILES from PubChem CID 3032536 (Title: Cobalt chloride (cocl2); identity confirmed by pubchem_title_agrees)
900038,cobaltous chloride co 57,[57Co+2],XLJKHNWPARRRJB-YPZZEJLDSA-N,1,,1982,1,0,,,multi_fragment;inorganic;element;charged_parent,PubChem PUG REST (name lookup; ChEMBL has no structure),"https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/cid/3081442/property/Title,SMILES/JSON",0,CHEMBL1200529,Small molecule,4.0,chembl_max_phase_4,,no structure in ChEMBL; SMILES from PubChem CID 3081442 (Title: Cobaltous Chloride Co 57; identity confirmed by pubchem_title_agrees)
900039,cobaltous chloride co 60,[Cl][60Co][Cl],GVPFVAHMJGGAJG-FCHARDOESA-L,1,,1982,1,0,,,inorganic,PubChem PUG REST (name lookup; ChEMBL has no structure),"https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/cid/66372/property/Title,SMILES/JSON",0,CHEMBL1201094,Small molecule,4.0,chembl_max_phase_4,,no structure in ChEMBL; SMILES from PubChem CID 66372 (Title: Cobaltous chloride Co 60; identity confirmed by pubchem_title_agrees)
900040,copper,[Cu],RYGMFSIKBFXOCR-UHFFFAOYSA-N,1,,1982,1,0,,,inorganic;element,PubChem PUG REST (name lookup; ChEMBL has no structure),"https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/cid/23978/property/Title,SMILES/JSON",0,CHEMBL55643,Small molecule,4.0,chembl_max_phase_4,,no structure in ChEMBL; SMILES from PubChem CID 23978 (Title: Copper; identity confirmed by pubchem_title_agrees)
900041,cravacitinib,CNC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC,BZZKEPGENYLQSC-UHFFFAOYSA-N,1,,2022,1,1,TYK2,,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL4596392.json,0,CHEMBL4596392,Small molecule,4.0,chembl_max_phase_4,"chembl_pchembl>=6,n>=2",
900042,crinecerfont,C#CCN(c1nc(-c2cc(C)c(OC)cc2Cl)c(C)s1)[C@@H](CC1CC1)c1ccc(C)c(F)c1,IEAKXXNRGSLYTQ-DEOSSOPVSA-N,1,,2024,1,1,CRHR1,CRHR1,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL291657.json,0,CHEMBL291657,Small molecule,4.0,chembl_max_phase_4,chembl_mechanism,
900043,cupric chloride cu-64,[64Cu+2],JPVYNHNXODAKFH-IGMARMGPSA-N,1,,2012,1,0,,,multi_fragment;inorganic;element;charged_parent,PubChem PUG REST (name lookup; ChEMBL has no structure),"https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/cid/76972915/property/Title,SMILES/JSON",0,CHEMBL6067989,Small molecule,4.0,chembl_max_phase_4,,no structure in ChEMBL; SMILES from PubChem CID 76972915 (Title: Cupric chloride anhydrous Cu-64; identity confirmed by pubchem_title_agrees)
900044,cyanocobalamin,C/C1=C2N=C(/C=C3\N/C(=C(/C)C4=N[C@@](C)([C@@H]5N=C1[C@](C)(CCC(=O)NC[C@@H](C)OP(=O)(O)O[C@H]1[C@@H](O)[C@@H]([n+]6c[nH]c7cc(C)c(C)cc76)O[C@@H]1CO)[C@H]5CC(N)=O)[C@@](C)(CC(N)=O)[C@@H]4CCC(=N)O)[C@@](C)(CC(N)=O)[C@@H]3CCC(=N)[O-])C(C)(C)[C@@H]/2CCC(=N)O,RHYVGCKRBKDRDX-RQJMMSBLSA-N,1,,1982,1,0,,,multi_fragment;metal_stripped,PubChem PUG REST (name lookup; ChEMBL has no structure),"https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/cid/166596686/property/Title,SMILES/JSON",0,CHEMBL2110563,Small molecule,4.0,chembl_max_phase_4,,no structure in ChEMBL; SMILES from PubChem CID 166596686 (Title: Cyanocobalamin; identity confirmed by pubchem_title_agrees)
900045,cyanocobalamin co 57,C/C1=C2/NC([C@H](CC(N)=O)[C@@]2(C)CCC(=O)NC[C@@H](C)OP(=O)(O)O[C@H]2[C@@H](O)[C@@H](n3cnc4cc(C)c(C)cc43)O[C@@H]2CO)[C@]2(C)N=C(/C(C)=C3N=C(/C=C4N=C1[C@@H](CCC(N)=O)C\4(C)C)[C@@H](CCC(N)=O)[C@]\3(C)CC(N)=O)[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O,XIMXJQOPHNZJDD-VBTHXZBGSA-N,1,,1982,1,0,,,multi_fragment;metal_stripped;dup_parent_inchikey,PubChem PUG REST (name lookup; ChEMBL has no structure),"https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/cid/122706861/property/Title,SMILES/JSON",0,CHEMBL2096655,Small molecule,4.0,chembl_max_phase_4,,"no structure in ChEMBL; SMILES from PubChem CID 122706861 (Title: Cyanocobalamin Co-57; identity confirmed by pubchem_title_agrees); same parent structure as: CYANOCOBALAMIN CO 60 (CHEMBL2104118), CYANOCOBALAMIN CO 58 (CHEMBL2104381)"
900046,dabigatran,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,YBSJFWOBGCMAKL-UHFFFAOYSA-N,1,,,0,1,F2,F2,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL48361.json,0,CHEMBL48361,Small molecule,3.0,active_moiety_of_approved_prodrug,"chembl_mechanism;chembl_pchembl>=6,n>=2","active moiety of dabigatran etexilate (Pradaxa, FDA 2010); ChEMBL files the free acid at max_phase 3 because the marketed entity is the prodrug. This is the species that actually binds F2."
900047,dalfopristin,CCN(CC)CCS(=O)(=O)[C@@H]1CCN2C(=O)c3coc(n3)CC(=O)C[C@H](O)/C=C(C)/C=C/CNC(=O)/C=C/[C@@H](C)[C@@H](C(C)C)OC(=O)[C@@H]12,SUYRLXYYZQTJHF-VMBLUXKRSA-N,1,,1999,1,0,,,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL1200937.json,0,CHEMBL1200937,Small molecule,4.0,chembl_max_phase_4,,
900048,danicopan,CC(=O)c1nn(CC(=O)N2C[C@H](F)C[C@H]2C(=O)Nc2cccc(Br)n2)c2ccc(-c3cnc(C)nc3)cc12,PIBARDGJJAGJAJ-NQIIRXRSSA-N,1,,2024,1,1,CFD,CFD,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL4250860.json,0,CHEMBL4250860,Small molecule,4.0,chembl_max_phase_4,"chembl_mechanism;chembl_pchembl>=6,n>=2",
900049,daridorexant,COc1ccc(-n2nccn2)c(C(=O)N2CCC[C@@]2(C)c2nc3c(C)c(Cl)ccc3[nH]2)c1,NBGABHGMJVIVBW-QHCPKHFHSA-N,1,,2022,1,2,HCRTR1;HCRTR2,HCRTR1;HCRTR2,dup_parent_inchikey,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL4297590.json,0,CHEMBL4297590,Small molecule,4.0,chembl_max_phase_4,"chembl_mechanism;chembl_pchembl>=6,n>=2",same parent structure as: DARIDOREXANT HYDROCHLORIDE (CHEMBL4650216)
900050,deucravacitinib,[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC,BZZKEPGENYLQSC-FIBGUPNXSA-N,1,,2022,1,6,BMPR2;JAK1;JAK2;JAK3;STAT1;TYK2,TYK2,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL4435170.json,0,CHEMBL4435170,Small molecule,4.0,chembl_max_phase_4,"chembl_mechanism;chembl_pchembl>=6,n>=2",
900051,dextroamphetamine saccharate,O=C(O)[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(=O)O,DSLZVSRJTYRBFB-LLEIAEIESA-N,1,,1996,1,3,SLC18A2;SLC6A2;SLC6A3,SLC18A2;SLC6A2;SLC6A3,multi_fragment,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL3989844.json,0,CHEMBL3989844,Small molecule,4.0,chembl_max_phase_4,chembl_mechanism,
900052,dextromoramide tartrate,C[C@@H](CC(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1)N1CCOCC1,XHKXWINHANRSNT-NRFANRHFSA-N,1,,,1,0,,,multi_fragment;dup_parent_inchikey,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL3833311.json,0,CHEMBL3833311,Small molecule,4.0,chembl_max_phase_4,,same parent structure as: DEXTROMORAMIDE (CHEMBL3833389)
