struct_id,name,smiles,inchikey,approved,approval_agencies,first_approval,chembl_max_phase4,n_targets,targets,moa_targets,flags
2037,oxyphenisatine acetate,CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)C(=O)Nc3ccccc32)cc1,PHPUXYRXPHEJDF-UHFFFAOYSA-N,0,,,1,0,,,
2038,oxyphenisatine,O=C1Nc2ccccc2C1(c1ccc(O)cc1)c1ccc(O)cc1,SJDACOMXKWHBOW-UHFFFAOYSA-N,1,FDA,,1,0,,,
2039,oxyphenonium,CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,GFRUPHOKLBPHTQ-UHFFFAOYSA-N,1,FDA,,1,3,CHRM1;CHRM3;CHRM4,CHRM1;CHRM3,charged_parent
2040,oxysonium,C[S+](C)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,PMFZALLSVLZXMR-UHFFFAOYSA-N,0,,,0,0,,,charged_parent
2041,oxytetracycline,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,IWVCMVBTMGNXQD-PXOLEDIWSA-N,1,FDA,1964-09-08,1,0,,,
2042,oxytocin,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O,XNOPRXBHLZRZKH-DSZYJQQASA-N,1,FDA,1980-04-17,1,5,AVPR1A;AVPR1B;AVPR2;OXT;OXTR,OXTR,
2043,ozagrel,O=C(O)/C=C/c1ccc(Cn2ccnc2)cc1,SHZKQBHERIJWAO-AATRIKPKSA-N,0,,,1,1,TBXAS1,,
2044,paclitaxel,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,RCINICONZNJXQF-MZXODVADSA-N,1,EMA;FDA;PMDA,1992-12-29,1,21,ABCB1;ABCB11;ABCC10;CCKAR;ERBB2;FYN;MC5R;MERTK;NOD2;NR1I2;OPRD1;TACR2;TUBB;TUBB1;TUBB2A;TUBB2B;TUBB3;TUBB4A;TUBB4B;TUBB6;TUBB8,TUBB;TUBB1;TUBB2A;TUBB2B;TUBB3;TUBB4A;TUBB4B;TUBB6;TUBB8,
2045,palmidrol,CCCCCCCCCCCCCCCC(=O)NCCO,HXYVTAGFYLMHSO-UHFFFAOYSA-N,0,,,0,3,CNR1;CNR2;GPR55,,
2046,palonosetron,O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1CN2CCC1CC2,CPZBLNMUGSZIPR-NVXWUHKLSA-N,1,EMA;FDA,2003-07-25,1,2,HTR3A;HTR3B,HTR3A,
2047,pamabrom,Cn1c(=O)c2nc(Br)[nH]c2n(C)c1=O,SKTFQHRVFFOHTQ-UHFFFAOYSA-N,1,FDA,,0,0,,,
2048,pamidronic acid,NCCC(O)(P(=O)(O)O)P(=O)(O)O,WRUUGTRCQOWXEG-UHFFFAOYSA-N,1,FDA,1991-10-31,1,1,FDPS,FDPS,
2049,aminobenzoic acid,Nc1ccc(C(=O)O)cc1,ALYNCZNDIQEVRV-UHFFFAOYSA-N,0,,,0,2,CA1;CA2,,
2050,aminosalicylic acid,Nc1ccc(C(=O)O)c(O)c1,WUBBRNOQWQTFEX-UHFFFAOYSA-N,1,FDA,1950-03-08,1,3,PTGS1;PTGS2;PTPN1,PTGS1;PTGS2,
2051,aminosalicylic acid hydrazide,NNC(=O)c1ccc(N)cc1O,FYZGXAKJVDHGDR-UHFFFAOYSA-N,0,,,0,0,,,
2052,pancuronium,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1,GVEAYVLWDAFXET-XGHATYIMSA-N,1,FDA,1972-10-24,1,6,CHRNA1;CHRNA4;CHRNB1;CHRNB2;CHRND;CHRNG,CHRNA1;CHRNB1;CHRND,charged_parent
2053,panipenem,CC(=N)N1CC[C@H](SC2=C(C(=O)O)N3C(=O)[C@H]([C@@H](C)O)[C@H]3C2)C1,TYMABNNERDVXID-DLYFRVTGSA-N,0,,,0,0,,,
2054,pantoprazole,COc1ccnc(CS(=O)c2nc3ccc(OC(F)F)cc3[nH]2)c1OC,IQPSEEYGBUAQFF-UHFFFAOYSA-N,1,FDA,2000-02-02,1,8,ATP1A1;ATP4A;ATP4B;DDAH1;FASN;SLC22A2;SLC47A1;SLC47A2,ATP4A;ATP4B,
2055,calcium pantothenate,CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)O,GHOKWGTUZJEAQD-ZETCQYMHSA-N,1,FDA,1993-12-29,1,0,,,
2056,papaverine,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,XQYZDYMELSJDRZ-UHFFFAOYSA-N,1,FDA,,0,16,ACHE;CYP2C19;KCNH2;PADI4;PDE10A;PDE1A;PDE1B;PDE1C;PDE2A;PDE3A;PDE3B;PDE4A;PDE4B;PDE4D;PDE5A;SHMT2,,
2057,papaveroline,Oc1ccc(Cc2nccc3cc(O)c(O)cc23)cc1O,MXQKCNCLQIHHJA-UHFFFAOYSA-N,0,,,0,0,,,
2058,paraldehyde,CC1OC(C)OC(C)O1,SQYNKIJPMDEDEG-UHFFFAOYSA-N,0,,,1,0,,,
2059,paramethadione,CCC1(C)OC(=O)N(C)C1=O,VQASKUSHBVDKGU-UHFFFAOYSA-N,1,FDA,1949-06-15,1,3,CACNA1G;CACNA1H;CACNA1I,CACNA1G;CACNA1H;CACNA1I,
2060,paramethasone acetate,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,HYRKAAMZBDSJFJ-LFDBJOOHSA-N,1,FDA,,1,0,,,
2062,parapenzolate,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)CC1,DMXLLYHBWUOZCZ-UHFFFAOYSA-N,0,,,0,0,,,charged_parent
2063,parecoxib,CCC(=O)NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1,TZRHLKRLEZJVIJ-UHFFFAOYSA-N,1,EMA,2002-03-22,1,2,PTGS1;PTGS2,PTGS2,
2064,pargeverine,C#CCOC(C(=O)OCCN(C)C)(c1ccccc1)c1ccccc1,QNPHCSSJLHAKSA-UHFFFAOYSA-N,0,,,0,0,,,
2065,pargyline,C#CCN(C)Cc1ccccc1,DPWPWRLQFGFJFI-UHFFFAOYSA-N,1,FDA,1961-01-01,1,2,MAOA;MAOB,MAOA;MAOB,
2066,paricalcitol,C[C@H](/C=C/[C@H](C)C(C)(C)O)[C@H]1CC[C@H]2/C(=C/C=C3C[C@@H](O)C[C@H](O)C3)CCC[C@]12C,BPKAHTKRCLCHEA-UBFJEZKGSA-N,1,FDA,1998-04-17,1,1,VDR,VDR,
2067,paromomycin,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O,UOZODPSAJZTQNH-LSWIJEOBSA-N,1,FDA,1969-03-24,1,0,,,
2068,paroxetine,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,AHOUBRCZNHFOSL-YOEHRIQHSA-N,1,FDA,1992-12-29,1,19,ADRB1;CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;CYP1A2;CYP2D6;DRD3;GRK2;HTR1A;KCNH2;MPO;P2RX4;SIGMAR1;SLC6A2;SLC6A3;SLC6A4;TACR1,SLC6A4,
2069,paroxypropione,CCC(=O)c1ccc(O)cc1,RARSHUDCJQSEFJ-UHFFFAOYSA-N,0,,,0,0,,,
2070,pazufloxacin,C[C@H]1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,XAGMUUZPGZWTRP-ZETCQYMHSA-N,0,,,0,0,,,
2071,pefloxacin,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,FHFYDNQZQSQIAI-UHFFFAOYSA-N,1,YEAR INTRODUCED,1985-01-01,0,1,CYP1A2,,
2073,pemetrexed,Nc1nc(=O)c2c(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c[nH]c2[nH]1,WBXPDJSOTKVWSJ-ZDUSSCGKSA-N,1,EMA;FDA,2004-02-04,1,9,DHFR;FOLR1;FOLR2;FPGS;GART;SHMT1;SLC19A1;SLC46A1;TYMS,DHFR;GART;TYMS,
2074,pemirolast,Cc1cccn2c(=O)c(-c3nnn[nH]3)cnc12,HIANJWSAHKJQTH-UHFFFAOYSA-N,1,FDA,1999-09-24,1,0,,,
2075,pemoline,NC1=NC(=O)C(c2ccccc2)O1,NRNCYVBFPDDJNE-UHFFFAOYSA-N,1,FDA,1975-01-27,1,1,SLC6A3,,
2076,pempidine,CN1C(C)(C)CCCC1(C)C,XULIXFLCVXWHRF-UHFFFAOYSA-N,0,,,0,0,,,
2077,penamecillin,CC(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)Cc3ccccc3)[C@H]2SC1(C)C,NLOOMWLTUVBWAW-HLLBOEOZSA-N,0,,,0,0,,,
2078,penbutolol,CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1,KQXKVJAGOJTNJS-HNNXBMFYSA-N,1,FDA,1987-12-30,1,4,ADRB1;ADRB2;HTR1A;ORM1,ADRB1;ADRB2,
2079,penciclovir,Nc1nc(=O)c2ncn(CCC(CO)CO)c2[nH]1,JNTOCHDNEULJHD-UHFFFAOYSA-N,1,FDA,1996-09-24,1,0,,,
2080,penfluridol,OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,MDLAAYDRRZXJIF-UHFFFAOYSA-N,0,,,0,21,ADRA1D;ADRA2B;ADRA2C;ADRB3;DRD1;DRD2;DRD3;DRD4;DRD5;HRH1;HRH2;HTR1A;HTR1D;HTR2A;HTR2B;HTR2C;HTR5A;HTR6;OPRD1;OPRK1;OPRM1,,
2081,penicillamine,CC(C)(S)[C@@H](N)C(=O)O,VVNCNSJFMMFHPL-VKHMYHEASA-N,1,FDA,1970-12-04,1,0,,,
2082,benzylpenicillin,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,JGSARLDLIJGVTE-MBNYWOFBSA-N,1,FDA,1947-02-06,1,0,,,
2083,phenoxymethylpenicillin,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O,BPLBGHOLXOTWMN-MBNYWOFBSA-N,1,FDA,1958-01-13,1,0,,,
2085,pentaerythritol,OCC(CO)(CO)CO,WXZMFSXDPGVJKK-UHFFFAOYSA-N,0,,,0,0,,,
2086,petrichloral,OC(OCC(COC(O)C(Cl)(Cl)Cl)(COC(O)C(Cl)(Cl)Cl)COC(O)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,OKACKALPXHBEMA-UHFFFAOYSA-N,0,,,0,0,,,
2087,pentaerithrityl tetranitrate,O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],TZRXHJWUDPFEEY-UHFFFAOYSA-N,0,,,0,0,,,
2088,pentagastrin,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,NEYNJQRKHLUJRU-DZUOILHNSA-N,1,FDA,1974-07-26,1,1,CCKBR,,
2089,pentagestrone acetate,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CC=C4C=C(OC5CCCC5)CC[C@]4(C)[C@H]3CC[C@@]21C,NSRLWNNZHGRGJS-JVACCQEYSA-N,0,,,0,0,,,
2090,pentamidine,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,XDRYMKDFEDOLFX-UHFFFAOYSA-N,1,FDA,1984-10-16,1,30,ADRA1D;ADRA2A;AOC1;CHRM2;CHRM4;CHRM5;DRD3;F10;GRIN1;GRIN2A;HTR2A;HTR2C;KCNH2;MAOA;PLG;PRMT1;PRSS1;PTP4A1;PTP4A2;PTP4A3;S100B;SAT1;SLC22A1;SLC22A2;SLC22A3;SLC47A1;SLC47A2;SLC6A2;SLC6A3;ST14,,
2092,pentetic acid,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,QPCDCPDFJACHGM-UHFFFAOYSA-N,1,FDA,,1,0,,,
2093,penthienate,CC[N+](C)(CC)CCOC(=O)C(O)(c1cccs1)C1CCCC1,NEMLPWNINZELKP-UHFFFAOYSA-N,0,,,0,0,,,charged_parent
2094,pentifylline,CCCCCCn1c(=O)c2c(ncn2C)n(C)c1=O,MRWQRJMESRRJJB-UHFFFAOYSA-N,0,,,0,0,,,
2095,pentobarbital,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,WEXRUCMBJFQVBZ-UHFFFAOYSA-N,1,FDA,1973-09-19,1,6,GABRA1;GABRA2;GABRB2;GABRB3;GABRG2;KCNH2,GABRA1;GABRB2;GABRB3;GABRG2,
2096,pentolonium,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,XSBSKEQEUFOSDD-UHFFFAOYSA-N,1,FDA,,1,3,CHRNA10;CHRNA3;CHRNB4,CHRNA3;CHRNB4,charged_parent
2098,pentostatin,OC[C@H]1O[C@@H](n2cnc3c2NC=NC[C@H]3O)C[C@@H]1O,FPVKHBSQESCIEP-JQCXWYLXSA-N,1,FDA,1991-10-11,1,1,ADA,ADA,
2099,pentoxifylline,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,BYPFEZZEUUWMEJ-UHFFFAOYSA-N,1,FDA,1984-08-30,1,4,ACHE;ADORA2B;PDE4B;PDE5A,ADORA2B;PDE4B;PDE5A,
2100,perazine,CN1CCN(CCCN2c3ccccc3Sc3ccccc32)CC1,WEYVCQFUGFRXOM-UHFFFAOYSA-N,0,,,0,0,,,
2101,perfluamine,FC(F)(F)C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,JAJLKEVKNDUJBG-UHFFFAOYSA-N,0,,,0,0,,,
2102,perflubron,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,WTWWXOGTJWMJHI-UHFFFAOYSA-N,1,FDA,1993-08-13,1,0,,,
2103,perflunafene,FC1(F)C(F)(F)C(F)(F)C2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)C1(F)F,UWEYRJFJVCLAGH-UHFFFAOYSA-N,0,,,0,0,,,
2104,perflutren,FC(F)(F)C(F)(F)C(F)(F)F,QYSGYZVSCZSLHT-UHFFFAOYSA-N,1,FDA,2001-07-31,1,0,,,
2105,pergolide,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,YEHCICAEULNIGD-MZMPZRCHSA-N,1,FDA,1988-12-30,1,20,ADRA1A;ADRA1B;ADRA1D;ADRA2A;ADRA2B;ADRA2C;CYP2D6;DRD1;DRD2;DRD3;DRD4;DRD5;HTR1A;HTR1B;HTR1D;HTR2A;HTR2B;HTR2C;HTR6;KCNH2,DRD1;DRD2,
2106,perhexiline,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,CYXKNKQEMFBLER-UHFFFAOYSA-N,0,,,1,15,CACNA1G;CACNA1H;CACNA1I;CHRM1;CHRM3;CHRM4;CHRM5;CPT1A;CPT2;CYP2D6;EGFR;FYN;KCNH2;SIGMAR1;SLC6A2,,
2107,periciazine,N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2,LUALIOATIOESLM-UHFFFAOYSA-N,0,,,1,1,DRD1,,
2108,perindopril,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,IPVQLZZIHOAWMC-QXKUPLGCSA-N,1,FDA,1993-12-30,1,1,ACE,ACE,
2110,perisoxal,OC(CN1CCCCC1)c1cc(-c2ccccc2)on1,XKFIQZCHJUUSBA-UHFFFAOYSA-N,0,,,0,0,,,
2111,perlapine,CN1CCN(C2=Nc3ccccc3Cc3ccccc32)CC1,PWRPUAKXMQAFCJ-UHFFFAOYSA-N,0,,,0,6,DRD2;DRD3;DRD4;HRH4;HTR2A;HTR6,,
2112,perospirone,O=C1[C@H]2CCCC[C@H]2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,FBVFZWUMDDXLLG-HDICACEKSA-N,1,PMDA,2000-12-22,0,3,DRD2;DRD3;DRD4,DRD2,
2113,perphenazine,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,RGCVKNLCSQQDEP-UHFFFAOYSA-N,1,FDA,1957-02-27,1,16,ADRA1A;ADRA2A;ADRA2B;ADRA2C;AOX1;CHRM3;DRD2;DRD3;DRD4;HRH1;HTR1A;HTR2A;HTR2C;HTR6;HTR7;KCNH2,DRD2,
2114,phenacemide,NC(=O)NC(=O)Cc1ccccc1,XPFRXWCVYUEORT-UHFFFAOYSA-N,1,FDA,1951-06-28,1,1,SCN1A,,
2115,phenacetin,CCOc1ccc(NC(C)=O)cc1,CPJSUEIXXCENMM-UHFFFAOYSA-N,1,YEAR INTRODUCED,1887-01-01,1,1,PTGS1,,
2116,phenaglycodol,CC(C)(O)C(C)(O)c1ccc(Cl)cc1,HTYIXCKSEQQCJO-UHFFFAOYSA-N,0,,,0,0,,,
2117,phenamacide,CC(C)CCOC(=O)C(N)c1ccccc1,OVJJILSKYWXGBM-UHFFFAOYSA-N,0,,,0,0,,,
2119,phenazocine,CC1C2Cc3ccc(O)cc3C1(C)CCN2CCc1ccccc1,ZQHYKVKNPWDQSL-UHFFFAOYSA-N,0,,,0,3,OPRD1;OPRK1;OPRM1,,
2120,phenazopyridine,Nc1ccc(/N=N/c2ccccc2)c(N)n1,QPFYXYFORQJZEC-FOCLMDBBSA-N,1,FDA,2001-06-26,1,10,SCN10A;SCN11A;SCN1A;SCN2A;SCN3A;SCN4A;SCN5A;SCN7A;SCN8A;SCN9A,SCN10A;SCN11A;SCN1A;SCN2A;SCN3A;SCN4A;SCN5A;SCN7A;SCN8A;SCN9A,
2121,phencyclidine,c1ccc(C2(N3CCCCC3)CCCCC2)cc1,JTJMJGYZQZDUJJ-UHFFFAOYSA-N,0,,,0,9,GRIN1;GRIN2A;GRIN2B;GRIN2C;GRIN2D;GRIN3A;GRIN3B;PRCP;SIGMAR1,,
2122,phendimetrazine,C[C@H]1[C@H](c2ccccc2)OCCN1C,MFOCDFTXLCYLKU-CMPLNLGQSA-N,1,FDA,1976-07-28,1,3,HTR1A;SLC6A2;SLC6A3,SLC6A2;SLC6A3,
2123,phenelzine,NNCCc1ccccc1,RMUCZJUITONUFY-UHFFFAOYSA-N,1,FDA,1961-06-09,1,12,AOC3;CYP2C19;CYP2C8;CYP2C9;CYP2D6;CYP3A4;GFER;IDO1;KDM1A;MAOA;MAOB;SLC6A3,MAOA;MAOB,
2124,pheneticillin,CC(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,NONJJLVGHLVQQM-JHXYUMNGSA-N,0,,,0,0,,,
2125,pheneturide,CCC(C(=O)NC(N)=O)c1ccccc1,AJOQSQHYDOFIOX-UHFFFAOYSA-N,0,,,0,0,,,
2126,phenformin,N=C(N)NC(=N)NCCc1ccccc1,ICFJFFQQTFMIBG-UHFFFAOYSA-N,0,,,1,1,PRKAB1,,
2127,phenglutarimide,CCN(CC)CCC1(c2ccccc2)CCC(=O)NC1=O,BFMBKRQFMIILCH-UHFFFAOYSA-N,0,,,0,0,,,
2128,phenicarbazide,NC(=O)NNc1ccccc1,AVKHCKXGKPAGEI-UHFFFAOYSA-N,0,,,1,0,,,
2129,phenindamine,CN1CCC2=C(C1)C(c1ccccc1)c1ccccc12,ISFHAYSTHMVOJR-UHFFFAOYSA-N,0,,,0,0,,,
2130,phenindione,O=C1c2ccccc2C(=O)C1c1ccccc1,NFBAXHOPROOJAW-UHFFFAOYSA-N,1,FDA,,1,2,F2;VKORC1,VKORC1,
2131,pheniprazine,CC(Cc1ccccc1)NN,VXTWEDPZMSVFEF-UHFFFAOYSA-N,0,,,0,2,MAOA;MAOB,MAOA;MAOB,
2132,pheniramine,CN(C)CCC(c1ccccc1)c1ccccn1,IJHNSHDBIRRJRN-UHFFFAOYSA-N,1,FDA,1994-06-08,1,5,HRH1;HRH4;SCN1A;SCN2A;SCN3A,HRH1,
2133,phenmetrazine,CC1NCCOC1c1ccccc1,OOBHFESNSZDWIU-UHFFFAOYSA-N,1,FDA,,1,3,MAOA;SLC6A2;SLC6A3,SLC6A2;SLC6A3,
2134,phenobarbital,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,DDBREPKUVSBGFI-UHFFFAOYSA-N,1,YEAR INTRODUCED,1912-01-01,1,5,GABRA1;GABRB2;GABRG2;NR1I2;NR1I3,,
2135,phenolphthalein,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,KJFMBFZCATUALV-UHFFFAOYSA-N,0,,,1,1,TYMS,,
2136,phenoxybenzamine,CC(COc1ccccc1)N(CCCl)Cc1ccccc1,QZVCTJOXCFMACW-UHFFFAOYSA-N,1,FDA,1953-01-26,1,7,ADRA1A;ADRA2A;ADRA2B;SCN1A;SCN2A;SCN3A;SLC22A1,ADRA1A;ADRA2A;ADRA2B,
2137,phenprobamate,NC(=O)OCCCc1ccccc1,CAMYKONBWHRPDD-UHFFFAOYSA-N,0,,,0,0,,,
2138,phenprocoumon,CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O,DQDAYGNAKTZFIW-UHFFFAOYSA-N,1,FDA,1957-12-30,1,1,VKORC1,VKORC1,
2139,phensuximide,CN1C(=O)CC(c2ccccc2)C1=O,WLWFNJKHKGIJNW-UHFFFAOYSA-N,1,FDA,,1,3,CACNA1G;CACNA1H;CACNA1I,CACNA1G;CACNA1H;CACNA1I,
2140,phentermine,CC(C)(N)Cc1ccccc1,DHHVAGZRUROJKS-UHFFFAOYSA-N,1,FDA,1959-05-04,1,2,SLC6A2;SLC6A3,SLC6A2,
2141,phentetramine,CN(CC(O)c1cccc(O)c1)c1nc2c(c(=O)n(C)c(=O)n2C)n1C,DGXRPIJZPGBJPJ-UHFFFAOYSA-N,0,,,0,0,,,
2142,phentolamine,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,MRBDMNSDAVCSSF-UHFFFAOYSA-N,1,FDA,1952-01-30,1,18,ADRA1A;ADRA1B;ADRA1D;ADRA2A;ADRA2B;ADRA2C;CYP2D6;HRH1;HTR1A;HTR2A;HTR2B;HTR2C;KCNH2;NISCH;SCN1A;SCN2A;SCN3A;SIGMAR1,ADRA1A;ADRA1B;ADRA1D;ADRA2A;ADRA2B;ADRA2C,
2143,fenamisal,Nc1ccc(C(=O)Oc2ccccc2)c(O)c1,DNVVZWSVACQWJE-UHFFFAOYSA-N,1,FDA,,1,0,,,
2144,phenylalanine,N[C@@H](Cc1ccccc1)C(=O)O,COLNVLDHVKWLRT-QMMMGPOBSA-N,1,FDA,,0,4,ALPI;GPR139;SLC7A5;XIAP,,
2145,phenylbutazone,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,VYMDGNCVAMGZFE-UHFFFAOYSA-N,1,FDA,1980-01-10,1,5,CYP2C9;FPR1;NAPRT;PTGIS;PTGS1,PTGS1,
2146,phenylephrine,CNC[C@H](O)c1cccc(O)c1,SONNWYBIRXJNDC-VIFPVBQESA-N,1,FDA,1952-01-21,1,6,ADRA1A;ADRA1B;ADRA1D;ADRA2A;ADRA2B;ADRA2C,ADRA1A;ADRA1B;ADRA1D,
2148,phenylpropanol,CCC(O)c1ccccc1,DYUQAZSOFZSPHD-UHFFFAOYSA-N,0,,,0,0,,,
2149,phenylpropanolamine,CC(N)C(O)c1ccccc1,DLNKOYKMWOXYQA-UHFFFAOYSA-N,1,FDA,2000-09-29,1,9,ADRA1A;ADRA2A;ADRA2B;ADRA2C;CHRM1;HTR7;KCNH2;SLC6A2;SLC6A3,ADRA1A,
2150,phenyltoloxamine,CN(C)CCOc1ccccc1Cc1ccccc1,IZRPKIZLIFYYKR-UHFFFAOYSA-N,1,FDA,,0,5,DRD1;DRD2;DRD4;DRD5;HRH1,HRH1,
2151,fenyramidol,OC(CNc1ccccn1)c1ccccc1,ZEAJXCPGHPJVNP-UHFFFAOYSA-N,0,,,0,0,,,
2152,phenytoin,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,CXOFVDLJLONNDW-UHFFFAOYSA-N,1,FDA,1953-01-06,1,8,NR1I3;SCN1A;SCN2A;SCN3A;SCN4A;SCN5A;SCN8A;SCN9A,SCN1A;SCN2A;SCN3A;SCN4A;SCN5A;SCN8A;SCN9A,
2153,phloroglucinol,Oc1cc(O)cc(O)c1,QCDYQQDYXPDABM-UHFFFAOYSA-N,0,,,0,1,BACE1,,
2154,pholcodine,CN1CC[C@]23c4c5ccc(OCCN6CCOCC6)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,GPFAJKDEDBRFOS-FKQDBXSBSA-N,0,,,1,0,,,
2155,phosphorylcholine,C[N+](C)(C)CCOP(=O)([O-])O,YHHSONZFOIEMCP-UHFFFAOYSA-N,0,,,0,0,,,
2156,oxagrelate,CCOC(=O)c1c(C)cc2c(CO)n[nH]c(=O)c2c1C,DUQOOLBWGUKRAJ-UHFFFAOYSA-N,0,,,0,5,PDE1A;PDE1B;PDE1C;PDE3A;PDE3B,,
2157,phthalylsulfacetamide,CC(=O)NS(=O)(=O)c1ccc(NC(=O)c2ccccc2C(=O)O)cc1,SNWQKAWITMVCQW-UHFFFAOYSA-N,0,,,0,0,,,
2158,phthalylsulfathiazole,O=C(O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,PBMSWVPMRUJMPE-UHFFFAOYSA-N,0,,,1,0,,,
2159,physostigmine,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,PIJVFDBKTWXHHD-HIFRSBDPSA-N,1,YEAR INTRODUCED,1875-01-01,1,3,ACHE;BCHE;CYP2D6,ACHE,
2161,picotamide,COc1ccc(C(=O)NCc2cccnc2)cc1C(=O)NCc1cccnc1,KYWCWBXGRWWINE-UHFFFAOYSA-N,0,,,1,0,,,
2163,picrotin,CC(C)(O)[C@@H]1[C@H]2OC(=O)[C@@H]1[C@]1(O)C[C@H]3O[C@]34C(=O)O[C@H]2[C@]14C,RYEFFICCPKWYML-QCGISDTRSA-N,0,,,0,4,GLRA1;GLRA2;GLRA3;GLRB,,
