struct_id,name,inchikey,gene_symbol,uniprot,organism,evidence,activity_type,activity_value,activity_units,pchembl,passes_threshold,n_activities,assay_types,molecule_chembl_id,target_chembl_id,match_method,source_url
5297,dacomitinib,LVXJQMNHJWSHET-AATRIKPKSA-N,ERBB2,P04626,Homo sapiens,drugcentral_moa,,,,,1,,,CHEMBL2110732,,drugcentral_curated,https://drugcentral.org/drugcard/5297
5297,dacomitinib,LVXJQMNHJWSHET-AATRIKPKSA-N,ERBB4,Q15303,Homo sapiens,drugcentral_moa,,,,,1,,,CHEMBL2110732,,drugcentral_curated,https://drugcentral.org/drugcard/5297
5297,dacomitinib,LVXJQMNHJWSHET-AATRIKPKSA-N,JAK3,P52333,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL2110732,,drugcentral_curated,https://drugcentral.org/drugcard/5297
5297,dacomitinib,LVXJQMNHJWSHET-AATRIKPKSA-N,LCK,P06239,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL2110732,,drugcentral_curated,https://drugcentral.org/drugcard/5297
5297,dacomitinib,LVXJQMNHJWSHET-AATRIKPKSA-N,SRC,P12931,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL2110732,,drugcentral_curated,https://drugcentral.org/drugcard/5297
5300,talazoparib tosylate,HWGQMRYQVZSGDQ-HZPDHXFCSA-N,PARP1,P09874,Homo sapiens,drugcentral_moa,,,,,1,,,CHEMBL3137320,,drugcentral_curated,https://drugcentral.org/drugcard/5300
5300,talazoparib tosylate,HWGQMRYQVZSGDQ-HZPDHXFCSA-N,PARP2,Q9UGN5,Homo sapiens,drugcentral_moa,,,,,1,,,CHEMBL3137320,,drugcentral_curated,https://drugcentral.org/drugcard/5300
5302,lorlatinib,IIXWYSCJSQVBQM-LLVKDONJSA-N,ALK,Q9UM73,Homo sapiens,drugcentral_moa,,,,,1,,,CHEMBL3286830,,drugcentral_curated,https://drugcentral.org/drugcard/5302
5302,lorlatinib,IIXWYSCJSQVBQM-LLVKDONJSA-N,FER,P16591,Homo sapiens,drugcentral_moa,,,,,1,,,CHEMBL3286830,,drugcentral_curated,https://drugcentral.org/drugcard/5302
5302,lorlatinib,IIXWYSCJSQVBQM-LLVKDONJSA-N,FES,P07332,Homo sapiens,drugcentral_moa,,,,,1,,,CHEMBL3286830,,drugcentral_curated,https://drugcentral.org/drugcard/5302
5302,lorlatinib,IIXWYSCJSQVBQM-LLVKDONJSA-N,FRK,P42685,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL3286830,,drugcentral_curated,https://drugcentral.org/drugcard/5302
5302,lorlatinib,IIXWYSCJSQVBQM-LLVKDONJSA-N,LTK,P29376,Homo sapiens,drugcentral_moa,,,,,1,,,CHEMBL3286830,,drugcentral_curated,https://drugcentral.org/drugcard/5302
5302,lorlatinib,IIXWYSCJSQVBQM-LLVKDONJSA-N,NTRK1,P04629,Homo sapiens,drugcentral_moa,,,,,1,,,CHEMBL3286830,,drugcentral_curated,https://drugcentral.org/drugcard/5302
5302,lorlatinib,IIXWYSCJSQVBQM-LLVKDONJSA-N,NTRK2,Q16620,Homo sapiens,drugcentral_moa,,,,,1,,,CHEMBL3286830,,drugcentral_curated,https://drugcentral.org/drugcard/5302
5302,lorlatinib,IIXWYSCJSQVBQM-LLVKDONJSA-N,NTRK3,Q16288,Homo sapiens,drugcentral_moa,,,,,1,,,CHEMBL3286830,,drugcentral_curated,https://drugcentral.org/drugcard/5302
5302,lorlatinib,IIXWYSCJSQVBQM-LLVKDONJSA-N,PTK2,Q05397,Homo sapiens,drugcentral_moa,,,,,1,,,CHEMBL3286830,,drugcentral_curated,https://drugcentral.org/drugcard/5302
5302,lorlatinib,IIXWYSCJSQVBQM-LLVKDONJSA-N,PTK2B,Q14289,Homo sapiens,drugcentral_moa,,,,,1,,,CHEMBL3286830,,drugcentral_curated,https://drugcentral.org/drugcard/5302
5302,lorlatinib,IIXWYSCJSQVBQM-LLVKDONJSA-N,ROS1,P08922,Homo sapiens,drugcentral_moa,,,,,1,,,CHEMBL3286830,,drugcentral_curated,https://drugcentral.org/drugcard/5302
5302,lorlatinib,IIXWYSCJSQVBQM-LLVKDONJSA-N,TNK2,Q07912,Homo sapiens,drugcentral_moa,,,,,1,,,CHEMBL3286830,,drugcentral_curated,https://drugcentral.org/drugcard/5302
5303,revefenacin,FYDWDCIFZSGNBU-UHFFFAOYSA-N,CHRM1,P11229,Homo sapiens,drugcentral_moa,,,,,1,,,CHEMBL3833319,,drugcentral_curated,https://drugcentral.org/drugcard/5303
5303,revefenacin,FYDWDCIFZSGNBU-UHFFFAOYSA-N,CHRM2,P08172,Homo sapiens,drugcentral_moa,,,,,1,,,CHEMBL3833319,,drugcentral_curated,https://drugcentral.org/drugcard/5303
5303,revefenacin,FYDWDCIFZSGNBU-UHFFFAOYSA-N,CHRM3,P20309,Homo sapiens,drugcentral_moa,,,,,1,,,CHEMBL3833319,,drugcentral_curated,https://drugcentral.org/drugcard/5303
5303,revefenacin,FYDWDCIFZSGNBU-UHFFFAOYSA-N,CHRM4,P08173,Homo sapiens,drugcentral_moa,,,,,1,,,CHEMBL3833319,,drugcentral_curated,https://drugcentral.org/drugcard/5303
5303,revefenacin,FYDWDCIFZSGNBU-UHFFFAOYSA-N,CHRM5,P08912,Homo sapiens,drugcentral_moa,,,,,1,,,CHEMBL3833319,,drugcentral_curated,https://drugcentral.org/drugcard/5303
5304,glasdegib,SFNSLLSYNZWZQG-VQIMIIECSA-N,SMO,Q99835,Homo sapiens,drugcentral_moa,,,,,1,,,CHEMBL2043437,,drugcentral_curated,https://drugcentral.org/drugcard/5304
5305,larotrectinib,NYNZQNWKBKUAII-KBXCAEBGSA-N,NTRK1,P04629,Homo sapiens,drugcentral_moa,,,,,1,,,CHEMBL3889654,,drugcentral_curated,https://drugcentral.org/drugcard/5305
5305,larotrectinib,NYNZQNWKBKUAII-KBXCAEBGSA-N,NTRK2,Q16620,Homo sapiens,drugcentral_moa,,,,,1,,,CHEMBL3889654,,drugcentral_curated,https://drugcentral.org/drugcard/5305
5305,larotrectinib,NYNZQNWKBKUAII-KBXCAEBGSA-N,NTRK3,Q16288,Homo sapiens,drugcentral_moa,,,,,1,,,CHEMBL3889654,,drugcentral_curated,https://drugcentral.org/drugcard/5305
5306,gilteritinib,GYQYAJJFPNQOOW-UHFFFAOYSA-N,ALK,Q9UM73,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL3301622,,drugcentral_curated,https://drugcentral.org/drugcard/5306
5306,gilteritinib,GYQYAJJFPNQOOW-UHFFFAOYSA-N,AXL,P30530,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL3301622,,drugcentral_curated,https://drugcentral.org/drugcard/5306
5306,gilteritinib,GYQYAJJFPNQOOW-UHFFFAOYSA-N,FLT3,P36888,Homo sapiens,drugcentral_moa,,,,,1,,,CHEMBL3301622,,drugcentral_curated,https://drugcentral.org/drugcard/5306
5306,gilteritinib,GYQYAJJFPNQOOW-UHFFFAOYSA-N,LTK,P29376,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL3301622,,drugcentral_curated,https://drugcentral.org/drugcard/5306
5306,gilteritinib,GYQYAJJFPNQOOW-UHFFFAOYSA-N,MERTK,Q12866,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL3301622,,drugcentral_curated,https://drugcentral.org/drugcard/5306
5306,gilteritinib,GYQYAJJFPNQOOW-UHFFFAOYSA-N,NTRK1,P04629,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL3301622,,drugcentral_curated,https://drugcentral.org/drugcard/5306
5306,gilteritinib,GYQYAJJFPNQOOW-UHFFFAOYSA-N,RET,P07949,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL3301622,,drugcentral_curated,https://drugcentral.org/drugcard/5306
5306,gilteritinib,GYQYAJJFPNQOOW-UHFFFAOYSA-N,ROS1,P08922,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL3301622,,drugcentral_curated,https://drugcentral.org/drugcard/5306
5307,evocalcet,RZNUIYPHQFXBAN-XLIONFOSSA-N,CASR,P41180,Homo sapiens,drugcentral_moa,,,,,1,,,CHEMBL4297621,,drugcentral_curated,https://drugcentral.org/drugcard/5307
5311,vibegron,DJXRIQMCROIRCZ-XOEOCAAJSA-N,ADRB3,P13945,Homo sapiens,drugcentral_moa,,,,,1,,,CHEMBL2107826,,drugcentral_curated,https://drugcentral.org/drugcard/5311
5312,omidenepag isopropyl,VIQCWEGEHRBLAC-UHFFFAOYSA-N,PTGER2,P43116,Homo sapiens,drugcentral_moa,,,,,1,,,CHEMBL4297666,,drugcentral_curated,https://drugcentral.org/drugcard/5312
5324,brexanolone,AURFZBICLPNKBZ-ZMFJCIRDSA-N,G6PD,P11413,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL207538,,drugcentral_curated,https://drugcentral.org/drugcard/5324
5324,brexanolone,AURFZBICLPNKBZ-ZMFJCIRDSA-N,GABRA1,P14867,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL207538,,drugcentral_curated,https://drugcentral.org/drugcard/5324
5324,brexanolone,AURFZBICLPNKBZ-ZMFJCIRDSA-N,GABRA4,P48169,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL207538,,drugcentral_curated,https://drugcentral.org/drugcard/5324
5324,brexanolone,AURFZBICLPNKBZ-ZMFJCIRDSA-N,GABRA6,Q16445,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL207538,,drugcentral_curated,https://drugcentral.org/drugcard/5324
5324,brexanolone,AURFZBICLPNKBZ-ZMFJCIRDSA-N,GABRB2,P47870,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL207538,,drugcentral_curated,https://drugcentral.org/drugcard/5324
5324,brexanolone,AURFZBICLPNKBZ-ZMFJCIRDSA-N,GABRB3,P28472,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL207538,,drugcentral_curated,https://drugcentral.org/drugcard/5324
5324,brexanolone,AURFZBICLPNKBZ-ZMFJCIRDSA-N,GABRD,,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL207538,,drugcentral_curated,https://drugcentral.org/drugcard/5324
5324,brexanolone,AURFZBICLPNKBZ-ZMFJCIRDSA-N,GABRG2,,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL207538,,drugcentral_curated,https://drugcentral.org/drugcard/5324
5325,solriamfetol,UCTRAOBQFUDCSR-SECBINFHSA-N,SLC6A2,P23975,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL4297620,,drugcentral_curated,https://drugcentral.org/drugcard/5325
5325,solriamfetol,UCTRAOBQFUDCSR-SECBINFHSA-N,SLC6A3,Q01959,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL4297620,,drugcentral_curated,https://drugcentral.org/drugcard/5325
5325,solriamfetol,UCTRAOBQFUDCSR-SECBINFHSA-N,SLC6A4,P31645,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL4297620,,drugcentral_curated,https://drugcentral.org/drugcard/5325
5326,siponimod,KIHYPELVXPAIDH-HNSNBQBZSA-N,S1PR1,P21453,Homo sapiens,drugcentral_moa,,,,,1,,,CHEMBL2336071,,drugcentral_curated,https://drugcentral.org/drugcard/5326
5326,siponimod,KIHYPELVXPAIDH-HNSNBQBZSA-N,S1PR2,O95136,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL2336071,,drugcentral_curated,https://drugcentral.org/drugcard/5326
5326,siponimod,KIHYPELVXPAIDH-HNSNBQBZSA-N,S1PR3,Q99500,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL2336071,,drugcentral_curated,https://drugcentral.org/drugcard/5326
5326,siponimod,KIHYPELVXPAIDH-HNSNBQBZSA-N,S1PR4,O95977,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL2336071,,drugcentral_curated,https://drugcentral.org/drugcard/5326
5326,siponimod,KIHYPELVXPAIDH-HNSNBQBZSA-N,S1PR5,Q9H228,Homo sapiens,drugcentral_moa,,,,,1,,,CHEMBL2336071,,drugcentral_curated,https://drugcentral.org/drugcard/5326
5327,erdafitinib,OLAHOMJCDNXHFI-UHFFFAOYSA-N,FGFR1,P11362,Homo sapiens,drugcentral_moa,,,,,1,,,CHEMBL3545376,,drugcentral_curated,https://drugcentral.org/drugcard/5327
5327,erdafitinib,OLAHOMJCDNXHFI-UHFFFAOYSA-N,FGFR2,P21802,Homo sapiens,drugcentral_moa,,,,,1,,,CHEMBL3545376,,drugcentral_curated,https://drugcentral.org/drugcard/5327
5327,erdafitinib,OLAHOMJCDNXHFI-UHFFFAOYSA-N,FGFR3,P22607,Homo sapiens,drugcentral_moa,,,,,1,,,CHEMBL3545376,,drugcentral_curated,https://drugcentral.org/drugcard/5327
5327,erdafitinib,OLAHOMJCDNXHFI-UHFFFAOYSA-N,FGFR4,P22455,Homo sapiens,drugcentral_moa,,,,,1,,,CHEMBL3545376,,drugcentral_curated,https://drugcentral.org/drugcard/5327
5327,erdafitinib,OLAHOMJCDNXHFI-UHFFFAOYSA-N,KDR,P35968,Homo sapiens,drugcentral_moa,,,,,1,,,CHEMBL3545376,,drugcentral_curated,https://drugcentral.org/drugcard/5327
5328,alpelisib,STUWGJZDJHPWGZ-LBPRGKRZSA-N,PIK3CA,P42336,Homo sapiens,drugcentral_moa,,,,,1,,,CHEMBL2396661,,drugcentral_curated,https://drugcentral.org/drugcard/5328
5328,alpelisib,STUWGJZDJHPWGZ-LBPRGKRZSA-N,PIK3CB,P42338,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL2396661,,drugcentral_curated,https://drugcentral.org/drugcard/5328
5328,alpelisib,STUWGJZDJHPWGZ-LBPRGKRZSA-N,PIK3CD,O00329,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL2396661,,drugcentral_curated,https://drugcentral.org/drugcard/5328
5328,alpelisib,STUWGJZDJHPWGZ-LBPRGKRZSA-N,PIK3CG,P48736,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL2396661,,drugcentral_curated,https://drugcentral.org/drugcard/5328
5329,bremelanotide,FFHBJDQSGDNCIV-MFVUMRCOSA-N,MC1R,Q01726,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL2070241,,drugcentral_curated,https://drugcentral.org/drugcard/5329
5329,bremelanotide,FFHBJDQSGDNCIV-MFVUMRCOSA-N,MC2R,,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL2070241,,drugcentral_curated,https://drugcentral.org/drugcard/5329
5329,bremelanotide,FFHBJDQSGDNCIV-MFVUMRCOSA-N,MC3R,P41968,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL2070241,,drugcentral_curated,https://drugcentral.org/drugcard/5329
5329,bremelanotide,FFHBJDQSGDNCIV-MFVUMRCOSA-N,MC4R,P32245,Homo sapiens,drugcentral_moa,,,,,1,,,CHEMBL2070241,,drugcentral_curated,https://drugcentral.org/drugcard/5329
5329,bremelanotide,FFHBJDQSGDNCIV-MFVUMRCOSA-N,MC5R,P33032,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL2070241,,drugcentral_curated,https://drugcentral.org/drugcard/5329
5330,selinexor,DEVSOMFAQLZNKR-RJRFIUFISA-N,XPO1,O14980,Homo sapiens,drugcentral_moa,,,,,1,,,CHEMBL3545185,,drugcentral_curated,https://drugcentral.org/drugcard/5330
5334,darolutamide,BLIJXOOIHRSQRB-NWDGAFQWSA-N,AR,P10275,Homo sapiens,drugcentral_moa,,,,,1,,,CHEMBL4297185,,drugcentral_curated,https://drugcentral.org/drugcard/5334
5334,darolutamide,BLIJXOOIHRSQRB-NWDGAFQWSA-N,PGR,P06401,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL4297185,,drugcentral_curated,https://drugcentral.org/drugcard/5334
5339,sotagliflozin,QKDRXGFQVGOQKS-CRSSMBPESA-N,SLC5A1,P13866,Homo sapiens,drugcentral_moa,,,,,1,,,CHEMBL3039507,,drugcentral_curated,https://drugcentral.org/drugcard/5339
5339,sotagliflozin,QKDRXGFQVGOQKS-CRSSMBPESA-N,SLC5A2,P31639,Homo sapiens,drugcentral_moa,,,,,1,,,CHEMBL3039507,,drugcentral_curated,https://drugcentral.org/drugcard/5339
5341,quizartinib,CVWXJKQAOSCOAB-UHFFFAOYSA-N,ABL1,P00519,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL576982,,drugcentral_curated,https://drugcentral.org/drugcard/5341
5341,quizartinib,CVWXJKQAOSCOAB-UHFFFAOYSA-N,CSF1R,P07333,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL576982,,drugcentral_curated,https://drugcentral.org/drugcard/5341
5341,quizartinib,CVWXJKQAOSCOAB-UHFFFAOYSA-N,DDR1,Q08345,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL576982,,drugcentral_curated,https://drugcentral.org/drugcard/5341
5341,quizartinib,CVWXJKQAOSCOAB-UHFFFAOYSA-N,DDR2,Q16832,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL576982,,drugcentral_curated,https://drugcentral.org/drugcard/5341
5341,quizartinib,CVWXJKQAOSCOAB-UHFFFAOYSA-N,EPHA3,P29320,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL576982,,drugcentral_curated,https://drugcentral.org/drugcard/5341
5341,quizartinib,CVWXJKQAOSCOAB-UHFFFAOYSA-N,EPHA6,Q9UF33,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL576982,,drugcentral_curated,https://drugcentral.org/drugcard/5341
5341,quizartinib,CVWXJKQAOSCOAB-UHFFFAOYSA-N,EPHA7,Q15375,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL576982,,drugcentral_curated,https://drugcentral.org/drugcard/5341
5341,quizartinib,CVWXJKQAOSCOAB-UHFFFAOYSA-N,EPHB6,O15197,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL576982,,drugcentral_curated,https://drugcentral.org/drugcard/5341
5341,quizartinib,CVWXJKQAOSCOAB-UHFFFAOYSA-N,FLT1,P17948,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL576982,,drugcentral_curated,https://drugcentral.org/drugcard/5341
5341,quizartinib,CVWXJKQAOSCOAB-UHFFFAOYSA-N,FLT3,P36888,Homo sapiens,drugcentral_moa,,,,,1,,,CHEMBL576982,,drugcentral_curated,https://drugcentral.org/drugcard/5341
5341,quizartinib,CVWXJKQAOSCOAB-UHFFFAOYSA-N,FLT4,P35916,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL576982,,drugcentral_curated,https://drugcentral.org/drugcard/5341
5341,quizartinib,CVWXJKQAOSCOAB-UHFFFAOYSA-N,FRK,P42685,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL576982,,drugcentral_curated,https://drugcentral.org/drugcard/5341
5341,quizartinib,CVWXJKQAOSCOAB-UHFFFAOYSA-N,HIPK4,Q8NE63,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL576982,,drugcentral_curated,https://drugcentral.org/drugcard/5341
5341,quizartinib,CVWXJKQAOSCOAB-UHFFFAOYSA-N,KDR,P35968,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL576982,,drugcentral_curated,https://drugcentral.org/drugcard/5341
5341,quizartinib,CVWXJKQAOSCOAB-UHFFFAOYSA-N,KIT,P10721,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL576982,,drugcentral_curated,https://drugcentral.org/drugcard/5341
5341,quizartinib,CVWXJKQAOSCOAB-UHFFFAOYSA-N,LCK,P06239,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL576982,,drugcentral_curated,https://drugcentral.org/drugcard/5341
5341,quizartinib,CVWXJKQAOSCOAB-UHFFFAOYSA-N,LYN,P07948,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL576982,,drugcentral_curated,https://drugcentral.org/drugcard/5341
5341,quizartinib,CVWXJKQAOSCOAB-UHFFFAOYSA-N,MAP3K19,Q56UN5,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL576982,,drugcentral_curated,https://drugcentral.org/drugcard/5341
5341,quizartinib,CVWXJKQAOSCOAB-UHFFFAOYSA-N,MAP3K7,O43318,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL576982,,drugcentral_curated,https://drugcentral.org/drugcard/5341
5341,quizartinib,CVWXJKQAOSCOAB-UHFFFAOYSA-N,MAP4K4,O95819,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL576982,,drugcentral_curated,https://drugcentral.org/drugcard/5341
5341,quizartinib,CVWXJKQAOSCOAB-UHFFFAOYSA-N,MAP4K5,Q9Y4K4,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL576982,,drugcentral_curated,https://drugcentral.org/drugcard/5341
5341,quizartinib,CVWXJKQAOSCOAB-UHFFFAOYSA-N,MAPK15,Q8TD08,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL576982,,drugcentral_curated,https://drugcentral.org/drugcard/5341
5341,quizartinib,CVWXJKQAOSCOAB-UHFFFAOYSA-N,MKNK2,Q9HBH9,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL576982,,drugcentral_curated,https://drugcentral.org/drugcard/5341
5341,quizartinib,CVWXJKQAOSCOAB-UHFFFAOYSA-N,MUSK,O15146,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL576982,,drugcentral_curated,https://drugcentral.org/drugcard/5341
5341,quizartinib,CVWXJKQAOSCOAB-UHFFFAOYSA-N,MYLK,Q15746,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL576982,,drugcentral_curated,https://drugcentral.org/drugcard/5341
5341,quizartinib,CVWXJKQAOSCOAB-UHFFFAOYSA-N,MYLK3,Q32MK0,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL576982,,drugcentral_curated,https://drugcentral.org/drugcard/5341
5341,quizartinib,CVWXJKQAOSCOAB-UHFFFAOYSA-N,NTRK1,P04629,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL576982,,drugcentral_curated,https://drugcentral.org/drugcard/5341
5341,quizartinib,CVWXJKQAOSCOAB-UHFFFAOYSA-N,NTRK2,Q16620,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL576982,,drugcentral_curated,https://drugcentral.org/drugcard/5341
5341,quizartinib,CVWXJKQAOSCOAB-UHFFFAOYSA-N,NTRK3,Q16288,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL576982,,drugcentral_curated,https://drugcentral.org/drugcard/5341
5341,quizartinib,CVWXJKQAOSCOAB-UHFFFAOYSA-N,PDGFRA,P16234,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL576982,,drugcentral_curated,https://drugcentral.org/drugcard/5341
5341,quizartinib,CVWXJKQAOSCOAB-UHFFFAOYSA-N,PDGFRB,P09619,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL576982,,drugcentral_curated,https://drugcentral.org/drugcard/5341
5341,quizartinib,CVWXJKQAOSCOAB-UHFFFAOYSA-N,RET,P07949,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL576982,,drugcentral_curated,https://drugcentral.org/drugcard/5341
5341,quizartinib,CVWXJKQAOSCOAB-UHFFFAOYSA-N,RIPK1,Q13546,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL576982,,drugcentral_curated,https://drugcentral.org/drugcard/5341
5341,quizartinib,CVWXJKQAOSCOAB-UHFFFAOYSA-N,RIPK2,O43353,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL576982,,drugcentral_curated,https://drugcentral.org/drugcard/5341
5341,quizartinib,CVWXJKQAOSCOAB-UHFFFAOYSA-N,SLK,Q9H2G2,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL576982,,drugcentral_curated,https://drugcentral.org/drugcard/5341
5341,quizartinib,CVWXJKQAOSCOAB-UHFFFAOYSA-N,STK10,O94804,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL576982,,drugcentral_curated,https://drugcentral.org/drugcard/5341
5341,quizartinib,CVWXJKQAOSCOAB-UHFFFAOYSA-N,TIE1,P35590,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL576982,,drugcentral_curated,https://drugcentral.org/drugcard/5341
5341,quizartinib,CVWXJKQAOSCOAB-UHFFFAOYSA-N,TNIK,Q9UKE5,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL576982,,drugcentral_curated,https://drugcentral.org/drugcard/5341
5343,pexidartinib,JGWRKYUXBBNENE-UHFFFAOYSA-N,CDK19,Q9BWU1,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL3813873,,drugcentral_curated,https://drugcentral.org/drugcard/5343
5343,pexidartinib,JGWRKYUXBBNENE-UHFFFAOYSA-N,CSF1R,P07333,Homo sapiens,drugcentral_moa,,,,,1,,,CHEMBL3813873,,drugcentral_curated,https://drugcentral.org/drugcard/5343
5343,pexidartinib,JGWRKYUXBBNENE-UHFFFAOYSA-N,FLT1,P17948,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL3813873,,drugcentral_curated,https://drugcentral.org/drugcard/5343
5343,pexidartinib,JGWRKYUXBBNENE-UHFFFAOYSA-N,FLT3,P36888,Homo sapiens,drugcentral_moa,,,,,1,,,CHEMBL3813873,,drugcentral_curated,https://drugcentral.org/drugcard/5343
5343,pexidartinib,JGWRKYUXBBNENE-UHFFFAOYSA-N,KDR,P35968,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL3813873,,drugcentral_curated,https://drugcentral.org/drugcard/5343
5343,pexidartinib,JGWRKYUXBBNENE-UHFFFAOYSA-N,KIT,P10721,Homo sapiens,drugcentral_moa,,,,,1,,,CHEMBL3813873,,drugcentral_curated,https://drugcentral.org/drugcard/5343
5343,pexidartinib,JGWRKYUXBBNENE-UHFFFAOYSA-N,LCK,P06239,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL3813873,,drugcentral_curated,https://drugcentral.org/drugcard/5343
5343,pexidartinib,JGWRKYUXBBNENE-UHFFFAOYSA-N,NTRK3,Q16288,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL3813873,,drugcentral_curated,https://drugcentral.org/drugcard/5343
5345,entrectinib,HAYYBYPASCDWEQ-UHFFFAOYSA-N,ALK,Q9UM73,Homo sapiens,drugcentral_moa,,,,,1,,,CHEMBL1983268,,drugcentral_curated,https://drugcentral.org/drugcard/5345
5345,entrectinib,HAYYBYPASCDWEQ-UHFFFAOYSA-N,AURKA,O14965,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL1983268,,drugcentral_curated,https://drugcentral.org/drugcard/5345
5345,entrectinib,HAYYBYPASCDWEQ-UHFFFAOYSA-N,AURKB,Q96GD4,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL1983268,,drugcentral_curated,https://drugcentral.org/drugcard/5345
5345,entrectinib,HAYYBYPASCDWEQ-UHFFFAOYSA-N,FLT3,P36888,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL1983268,,drugcentral_curated,https://drugcentral.org/drugcard/5345
5345,entrectinib,HAYYBYPASCDWEQ-UHFFFAOYSA-N,IGF1R,P08069,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL1983268,,drugcentral_curated,https://drugcentral.org/drugcard/5345
5345,entrectinib,HAYYBYPASCDWEQ-UHFFFAOYSA-N,INSR,P06213,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL1983268,,drugcentral_curated,https://drugcentral.org/drugcard/5345
5345,entrectinib,HAYYBYPASCDWEQ-UHFFFAOYSA-N,JAK1,P23458,Homo sapiens,drugcentral_target,,,,,1,,,CHEMBL1983268,,drugcentral_curated,https://drugcentral.org/drugcard/5345
