struct_id,name,smiles,targets,moa_targets
276,azithromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,ABCB1;ABCC2;KCNH2;MLNR,
282,baclofen,NCC(CC(O)=O)C1=CC=C(Cl)C=C1,ADORA3;GABBR1;GABBR2,GABBR1;GABBR2
284,balsalazide,OC(=O)CCNC(=O)C1=CC=C(C=C1)\N=N\C1=CC=C(O)C(=C1)C(O)=O,ALOX5;PPARG;PTGS1;PTGS2,ALOX5;PPARG;PTGS1;PTGS2
285,bambuterol,CN(C)C(=O)OC1=CC(=CC(OC(=O)N(C)C)=C1)C(O)CNC(C)(C)C,ACHE;ADRB2;BCHE;CYP2D6,
288,bamipine,CN1CCC(CC1)N(CC1=CC=CC=C1)C1=CC=CC=C1,HRH1,HRH1
290,barnidipine,COC(=O)C1=C(C)NC(C)=C([C@H]1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)O[C@H]1CCN(CC2=CC=CC=C2)C1,CACNA1C;CACNA1D,CACNA1C;CACNA1D
294,beclometasone dipropionate,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]12C,ADGRG3;IL5;MMP9;NR3C1;NR3C2;PGR,NR3C1
296,belotecan,CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=C(CCNC(C)C)C4=CC=CC=C4N=C13)C2=O,TOP1,TOP1
299,benazepril,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]1CCC2=CC=CC=C2N(CC(O)=O)C1=O,ACE,ACE
302,bendamustine,CN1C(CCCC(O)=O)=NC2=CC(=CC=C12)N(CCCl)CCCl,HDAC1;HDAC10;HDAC2;HDAC3;HDAC6;HDAC8,
305,bendroflumethiazide,NS(=O)(=O)C1=CC2=C(NC(CC3=CC=CC=C3)NS2(=O)=O)C=C1C(F)(F)F,CA1;CA2;CA4;KCNMA1;SLC12A3,SLC12A3
311,benoxaprofen,CC(C(O)=O)C1=CC2=C(OC(=N2)C2=CC=C(Cl)C=C2)C=C1,ALOX5,ALOX5
312,benperidol,FC1=CC=C(C=C1)C(=O)CCCN1CCC(CC1)N1C(=O)NC2=C1C=CC=C2,DRD2;DRD3;DRD4;HTR2A;KCNH2;SIGMAR1,
313,diphenidol,OC(CCCN1CCCCC1)(C1=CC=CC=C1)C1=CC=CC=C1,CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;CYP2D6;DRD2;DRD3;HTR2A;SCN1A;SCN2A;SCN3A;SIGMAR1,CHRM1
314,benserazide,NC(CO)C(=O)NNCC1=C(O)C(O)=C(O)C=C1,DDC;ESR2;HK2;SAE1;UBA2,
317,benzarone,CCC1=C(C(=O)C2=CC=C(O)C=C2)C2=C(O1)C=CC=C2,EYA3;SLC22A12,
318,benzbromarone,CCC1=C(C(=O)C2=CC(Br)=C(O)C(Br)=C2)C2=C(O1)C=CC=C2,ABCC1;ADORA3;AKR1C1;CYP2C9;EYA2;EYA3;HTR2B;MAPK1;MAPK14;PDE4A;PTPN1;SLC22A12,SLC22A12
321,benziodarone,CCC1=C(C(=O)C2=CC(I)=C(O)C(I)=C2)C2=C(O1)C=CC=C2,BIRC5;EYA3,
323,benzocaine,CCOC(=O)C1=CC=C(N)C=C1,SCN10A;SCN11A;SCN1A;SCN2A;SCN3A;SCN4A;SCN5A;SCN7A;SCN8A;SCN9A,SCN10A;SCN11A;SCN1A;SCN2A;SCN3A;SCN4A;SCN5A;SCN7A;SCN8A;SCN9A
329,benzphetamine,C[C@@H](CC1=CC=CC=C1)N(C)CC1=CC=CC=C1,ADRA1A;ADRA2A;SLC18A2;SLC6A2,SLC18A2;SLC6A2
331,benzquinamide,CCN(CC)C(=O)C1CN2CCC3=C(C=C(OC)C(OC)=C3)C2CC1OC(C)=O,ADRA2A;ADRA2B;ADRA2C;DRD2;DRD3;DRD4;PTGS2,DRD2
332,benzthiazide,NS(=O)(=O)C1=CC2=C(C=C1Cl)N=C(CSCC1=CC=CC=C1)NS2(=O)=O,CA1;CA2;CA4;KCNMA1;SLC12A3,SLC12A3
333,benzatropine,CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(C1=CC=CC=C1)C1=CC=CC=C1,ADRA1D;ADRA2A;ADRA2B;ADRA2C;CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;DRD3;HRH1;HRH2;HTR2A;HTR2B;HTR2C;HTR6;SIGMAR1;SLC6A19;SLC6A2;SLC6A3;SLC6A4,CHRM1
341,bepotastine,OC(=O)CCCN1CCC(CC1)O[C@@H](C1=CC=C(Cl)C=C1)C1=CC=CC=N1,HRH1,HRH1
342,bepridil,CC(C)COCC(CN(CC1=CC=CC=C1)C1=CC=CC=C1)N1CCCC1,CACNA1A;CACNA1C;CACNA1D;CACNA1H;HCN4;KCNH2;KCNQ4;SCN1A;SCN2A;SCN3A;SCN5A,CACNA1C;CACNA1D;CACNA1H
343,beraprost,CC#CCC(C)[C@H](O)\C=C\[C@H]1[C@H](O)C[C@@H]2OC3=C(C=CC=C3CCCC(O)=O)[C@H]12,PTGER3;PTGER4;PTGIR,PTGIR
346,betahistine,CNCCC1=CC=CC=N1,HRH3,HRH3
348,betamethasone,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,ANXA1;NR3C1,NR3C1
349,betamethasone acetate,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(C)=O,NR3C1,NR3C1
351,betamethasone benzoate,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)C1=CC=CC=C1)C(=O)CO,NR3C1,NR3C1
353,betamethasone dipropionate,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C,NR3C1,NR3C1
354,betamethasone valerate,CCCCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)CO,NR3C1,NR3C1
355,betamipron,OC(=O)CCNC(=O)C1=CC=CC=C1,SLC22A6;SLC22A8,
356,betaxolol,CC(C)NCC(O)COC1=CC=C(CCOCC2CC2)C=C1,ADRB1;ADRB2,ADRB1
357,betazole,NCCC1=NNC=C1,HRH2,HRH2
358,bethanechol,CC(C[N+](C)(C)C)OC(N)=O,CHRM1;CHRM2;CHRM3;CHRM4,CHRM2;CHRM3
359,betanidine,CNC(NC)=NCC1=CC=CC=C1,SLC6A2,SLC6A2
360,bevantolol,COC1=C(OC)C=C(CCNCC(O)COC2=CC(C)=CC=C2)C=C1,ADRB1,ADRB1
361,bexarotene,CC1=C(C=C2C(=C1)C(C)(C)CCC2(C)C)C(=C)C1=CC=C(C=C1)C(O)=O,CYP26A1;CYP26B1;NR1H2;NR1H3;PPARG;RARA;RARB;RARG;RXRA;RXRB;RXRG,RXRA;RXRB;RXRG
362,bezafibrate,CC(C)(OC1=CC=C(CCNC(=O)C2=CC=C(Cl)C=C2)C=C1)C(O)=O,FABP2;HMGCR;LPL;PPARA;PPARD;PPARG,HMGCR;PPARA
367,bicalutamide,CC(O)(CS(=O)(=O)C1=CC=C(F)C=C1)C(=O)NC1=CC(=C(C=C1)C#N)C(F)(F)F,AR;CYP2C19,AR
369,bifemelane,CNCCCCOC1=C(CC2=CC=CC=C2)C=CC=C1,L3MBTL1,
370,bifonazole,C1=CN(C=N1)C(C1=CC=CC=C1)C1=CC=C(C=C1)C1=CC=CC=C1,CYP17A1;CYP3A4;CYP51A1;IDO1,
371,bimatoprost,CCNC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\[C@@H](O)CCC1=CC=CC=C1,AKR1C3;PTGFR,PTGFR
373,biotin,OC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12,IDE,
374,biperiden,OC(CCN1CCCCC1)(C1CC2CC1C=C2)C1=CC=CC=C1,CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;CHRNA2,CHRM1
375,bisacodyl,CC(=O)OC1=CC=C(C=C1)C(C1=CC=C(OC(C)=O)C=C1)C1=CC=CC=N1,CYP2C9;OPRK1;SLC6A3,
376,bisantrene,C1CN=C(N\N=C\C2=C3C=CC=CC3=C(\C=N\NC3=NCCN3)C3=C2C=CC=C3)N1,NQO1,
380,bisoprolol,CC(C)NCC(O)COC1=CC=C(COCCOC(C)C)C=C1,ADRB1;ADRB2;ADRB3,ADRB1
383,bisulepine,CN(C)CC\C=C1/C2=C(SC=C2)SCC2=C1C=CC=C2,HRH1,HRH1
384,bitolterol,CC1=CC=C(C=C1)C(=O)OC1=C(OC(=O)C2=CC=C(C)C=C2)C=C(C=C1)C(O)CNC(C)(C)C,ADRB2,ADRB2
385,bivalirudin,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(O)=O)NC(=O)CNC(=O)[C@H](CC(N)=O)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)CC1=CC=CC=C1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H](CC(C)C)C(O)=O,F2,F2
388,blonanserin,CCN1CCN(CC1)C1=NC2=C(CCCCCC2)C(=C1)C1=CC=C(F)C=C1,ADRA1A;DRD2;HTR2A;SIGMAR1,DRD2;HTR2A
389,bopindolol,CC1=CC2=C(N1)C=CC=C2OCC(CNC(C)(C)C)OC(=O)C1=CC=CC=C1,ADRB1;ADRB2;ADRB3;CYP2D6;HTR1A;HTR2A;HTR2B,ADRB1;ADRB2
391,bortezomib,CC(C)C[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C1=CN=CC=N1)B(O)O,CA1;CA12;CA13;CA14;CA2;CA3;CA4;CA5A;CA5B;CA6;CA7;CA9;CMA1;CTRB1;CTSA;CTSG;CYP2C19;ELANE;F2;NFKB1;NFKB2;PSD;PSMA1;PSMB1;PSMB10;PSMB2;PSMB5;PSMB8;PSMB9;PSMD1;RELA,PSMA1;PSMB1;PSMB2;PSMB5;PSMB8
392,bosentan,COC1=C(OC2=C(OCCO)N=C(N=C2NS(=O)(=O)C2=CC=C(C=C2)C(C)(C)C)C2=NC=CC=N2)C=CC=C1,ABCB11;EDNRA;EDNRB;NR1I2,EDNRA;EDNRB
394,bretylium,CC[N+](C)(C)CC1=C(Br)C=CC=C1,ADRB1;ADRB2;SLC6A2,SLC6A2
395,brimonidine,BrC1=C(NC2=NCCN2)C=CC2=NC=CN=C12,ADRA1A;ADRA1B;ADRA1D;ADRA2A;ADRA2B;ADRA2C;HTR1A,ADRA2A;ADRA2B;ADRA2C
396,brinzolamide,CCN[C@H]1CN(CCCOC)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O,CA1;CA12;CA13;CA14;CA2;CA4;CA5A;CA5B;CA6;CA7;CA9,CA2
397,brivudine,OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(\C=C\Br)C(=O)NC1=O,TK1,
399,bromazepam,BrC1=CC=C2NC(=O)CN=C(C3=CC=CC=N3)C2=C1,GABRA1;GABRB2;GABRG2,
401,bromfenac,NC1=C(C=CC=C1CC(O)=O)C(=O)C1=CC=C(Br)C=C1,PTGS1;PTGS2,PTGS1;PTGS2
402,bromhexine,CN(CC1=C(N)C(Br)=CC(Br)=C1)C1CCCCC1,CYP2D6;SIGMAR1;SLC6A4,
403,bromocriptine,CC(C)C[C@@H]1N2C(=O)[C@](NC(=O)[C@H]3CN(C)[C@@H]4CC5=C(Br)NC6=C5C(=CC=C6)C4=C3)(O[C@@]2(O)[C@@H]2CCCN2C1=O)C(C)C,ADRA1A;ADRA1B;ADRA1D;ADRA2A;ADRA2B;ADRA2C;ADRB1;ADRB2;CYP3A4;DRD1;DRD2;DRD3;DRD4;DRD5;HTR1A;HTR1B;HTR1D;HTR2A;HTR2B;HTR2C;HTR6,DRD2
404,bromazine,CN(C)CCOC(C1=CC=CC=C1)C1=CC=C(Br)C=C1,HRH1,HRH1
406,bromopride,CCN(CC)CCNC(=O)C1=C(OC)C=C(N)C(Br)=C1,ACHE;DRD2,
407,bromperidol,OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Br)C=C1,ADRA1A;CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;DRD1;DRD2;DRD3;DRD4;HRH1;SIGMAR1,DRD2
408,brompheniramine,CN(C)CCC(C1=CC=C(Br)C=C1)C1=CC=CC=N1,HRH1;KCNH2;SCN1A;SCN2A;SCN3A,HRH1
409,brotizolam,CC1=NN=C2CN=C(C3=C(SC(Br)=C3)N12)C1=C(Cl)C=CC=C1,PTAFR,
416,buclizine,CC(C)(C)C1=CC=C(CN2CCN(CC2)C(C2=CC=CC=C2)C2=CC=C(Cl)C=C2)C=C1,HRH1,HRH1
419,budesonide,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,ABCB1;IFNG;IL5;MMP9;NR3C1;NR3C2;PGR,NR3C1
420,budipine,CC(C)(C)N1CCC(CC1)(C1=CC=CC=C1)C1=CC=CC=C1,GRIN1;GRIN2A;GRIN2B;GRIN2C;GRIN2D;GRIN3A;GRIN3B;KCNH2,
422,buflomedil,COC1=CC(OC)=C(C(=O)CCCN2CCCC2)C(OC)=C1,ADRA1A;ADRA1B;ADRA1D;ADRA2A;ADRA2C;CACNG1;EBP;SIGMAR1,
424,bufuralol,CCC1=CC=CC2=C1OC(=C2)C(O)CNC(C)(C)C,ABCB1;ADRB1;ADRB2;CYP2D6,
427,bumetanide,CCCCNC1=C(OC2=CC=CC=C2)C(=CC(=C1)C(O)=O)S(N)(=O)=O,ATP1A1;GPR35;SLC12A1;SLC12A2,SLC12A1
429,bunazosin,CCCC(=O)N1CCCN(CC1)C1=NC2=CC(OC)=C(OC)C=C2C(N)=N1,ADRA1A;ADRA1B;ADRA2B;NQO2,ADRA1A;ADRA1B
431,levobunolol,CC(C)(C)NC[C@H](O)COC1=C2CCCC(=O)C2=CC=C1,ADRB1;ADRB2;ADRB3;HTR1A;SIGMAR1;SLC6A4,ADRB1;ADRB2
432,bupivacaine,CCCCN1CCCCC1C(=O)NC1=C(C)C=CC=C1C,CYP2D6;HTR3A;KCNA5;KCND3;KCNH2;KCNK3;PTGER1;SCN1A;SCN4A;SCN5A,SCN4A
433,bupranolol,CC1=CC(OCC(O)CNC(C)(C)C)=C(Cl)C=C1,ADRB1;ADRB2;ADRB3,ADRB1;ADRB2
434,buprenorphine,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1CC4=CC=C(O)C5=C4[C@@]3(CCN1CC1CC1)[C@H]2O5,KCNH2;OPRD1;OPRK1;OPRL1;OPRM1,OPRK1;OPRM1
435,bupropion,CC(NC(C)(C)C)C(=O)C1=CC(Cl)=CC=C1,ADRA1A;CHRNA3;CHRNA7;CHRNB2;CHRNB4;CYP2C19;CYP2D6;SLC6A2;SLC6A3;SLC6A4,SLC6A2;SLC6A3
436,buserelin,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)[C@H](CC1=CNC=N1)NC(=O)[C@@H]1CCC(=O)N1,GNRHR;LHCGR,GNRHR
437,buspirone,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)C1=NC=CC=N1,ADRA1A;ADRA1D;CYP3A4;DRD2;DRD3;DRD4;HTR1A;HTR2A;HTR2B;HTR2C;KCNH2;SIGMAR1;SLC22A2;SLC47A1;SLC47A2,HTR1A
438,busulfan,CS(=O)(=O)OCCCCOS(C)(=O)=O,MMP9,
439,secbutabarbital,CCC(C)C1(CC)C(=O)NC(=O)NC1=O,GABRA1;GABRB2;GABRG2,GABRA1;GABRB2;GABRG2
441,butalbital,CC(C)CC1(CC=C)C(=O)NC(=O)NC1=O,GABRA1;GABRB3;GABRG2,GABRA1;GABRB3;GABRG2
444,butenafine,CN(CC1=CC=C(C=C1)C(C)(C)C)CC1=CC=CC2=CC=CC=C12,ACHE;ADRA2A;CYP2D6;SIGMAR1;SLC6A2;SLC6A4,
454,butorphanol,OC1=CC2=C(C[C@H]3N(CC4CCC4)CC[C@@]22CCCC[C@@]32O)C=C1,OPRD1;OPRK1;OPRM1,OPRK1;OPRM1
455,butriptyline,CC(CC1C2=CC=CC=C2CCC2=C1C=CC=C2)CN(C)C,SLC6A2;SLC6A3;SLC6A4,
458,scopolamine butylbromide,CCCC[N+]1(C)[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1,CHRM1;CHRM2;CHRM3;CHRM4,
460,cabergoline,CCNC(=O)N(CCCN(C)C)C(=O)[C@@H]1C[C@H]2[C@@H](CC3=CNC4=CC=CC2=C34)N(CC=C)C1,ADRA1A;ADRA1B;ADRA1D;ADRA2A;ADRA2B;ADRA2C;DRD1;DRD2;DRD3;DRD4;DRD5;HTR1A;HTR1B;HTR1D;HTR2A;HTR2B;HTR2C,DRD2
461,cadralazine,CCOC(=O)NNC1=CC=C(N=N1)N(CC)CC(C)O,CACNA1C;MPO,
463,caffeine,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,ACHE;ADORA1;ADORA2A;ADORA2B;ADORA3;GDA;KCNH2;PIK3CD,ADORA1;ADORA2A;ADORA2B
464,calcifediol,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C,VDR,VDR
465,calcipotriene,C[C@H](\C=C\[C@@H](O)C1CC1)[C@H]1CC[C@H]2\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C,VDR,VDR
466,calcitriol,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C,CYP27B1;CYP2R1;GC;VDR,VDR
471,camostat,CN(C)C(=O)COC(=O)CC1=CC=C(OC(=O)C2=CC=C(NC(N)=N)C=C2)C=C1,F2;HGFAC;HPN;KLK1;PRSS1;SLC22A2;SLC47A1;SLC47A2;TMPRSS2,PRSS1
472,camylofin,CCN(CC)CCNC(C(=O)OCCC(C)C)C1=CC=CC=C1,SLC22A1,
475,candesartan cilexetil,CCOC1=NC2=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C(=CC=C2)C(=O)OC(C)OC(=O)OC1CCCCC1,ADORA3;ADRA2B;ADRB3;AGTR1;CYP2C9;CYP3A4;EGFR;ERBB2;POLH;POLI;POLK;SLC6A2;TBXAS1,AGTR1
478,canrenone,C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@]21CCC(=O)O1,NR3C2,NR3C2
480,capecitabine,CCCCCOC(=O)NC1=NC(=O)N(C=C1F)[C@@H]1O[C@H](C)[C@@H](O)[C@H]1O,TYMS,TYMS
484,captopril,C[C@H](CS)C(=O)N1CCC[C@H]1C(O)=O,ACE;F2;LTA4H;PTGS1;PTGS2;REN,ACE
486,caramiphen,CCN(CC)CCOC(=O)C1(CCCC1)C1=CC=CC=C1,PRCP;SIGMAR1,
487,carazolol,CC(C)NCC(O)COC1=CC=CC2=C1C1=CC=CC=C1N2,ADRB2;ADRB3,
488,carbachol,C[N+](C)(C)CCOC(N)=O,CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;CHRNA4;CHRNA7;CHRNB2,CHRM3
489,carbamazepine,NC(=O)N1C2=CC=CC=C2C=CC2=C1C=CC=C2,CHRNA2;CHRNB4;FZD8;GABRA1;GABRB2;GABRG2;HRH1;NR1I2;SCN4A;SCN5A;SCN9A;SLC6A4,SCN4A;SCN5A;SCN9A
492,carbenicillin,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(O)=O)C3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,CHRM1;CHRM3,
493,carbenoxolone,CC1(C)[C@H](CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@](C)(CC[C@]3(C)CC[C@@]12C)C(O)=O)OC(=O)CCC(O)=O,HSD11B1,HSD11B1
494,pentoxyverine,CCN(CC)CCOCCOC(=O)C1(CCCC1)C1=CC=CC=C1,CHRM1;CHRM2;PRCP;SIGMAR1;SLC22A1,
495,carbetocin,CC[C@H](C)[C@@H]1NC(=O)[C@H](CC2=CC=C(OC)C=C2)NC(=O)CCCSC[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O,AVPR1A;AVPR2;OXTR,OXTR
496,carbidopa,C[C@@](CC1=CC(O)=C(O)C=C1)(NN)C(O)=O,DDC;FYN;KDM4E;LCK,DDC
497,carbimazole,CCOC(=O)N1C=CN(C)C1=S,LPO;TPO,TPO
499,carbinoxamine,CN(C)CCOC(C1=CC=C(Cl)C=C1)C1=CC=CC=N1,HRH1,HRH1
502,carboprost,CCCCC[C@](C)(O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C/CCCC(O)=O,PTGFR,PTGFR
505,carbutamide,CCCCNC(=O)NS(=O)(=O)C1=CC=C(N)C=C1,ABCC8;KCNJ11,ABCC8;KCNJ11
510,carubicin,C[C@@H]1O[C@H](C[C@H](N)[C@@H]1O)O[C@H]1C[C@@](O)(CC2=C1C(O)=C1C(=O)C3=C(O)C=CC=C3C(=O)C1=C2O)C(C)=O,TOP2A,
511,carmofur,CCCCCCNC(=O)N1C=C(F)C(=O)NC1=O,ASAH1;CYP2D6;MAPK3;SQRDL,
512,carmustine,ClCCNC(=O)N(CCCl)N=O,GSR,GSR
513,levocarnitine,C[N+](C)(C)C[C@H](O)CC([O-])=O,CPT1A,
515,carperitide,CC[C@H](C)[C@@H]1NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCCNC(N)=N)NC(=O)CNC(=O)CNC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CSSC[C@H](NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)CNC1=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(O)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)CO,NPR1,
516,carfenazine,CCC(=O)C1=CC=C2SC3=CC=CC=C3N(CCCN3CCN(CCO)CC3)C2=C1,DRD2;HTR2A,DRD2;HTR2A
517,carpipramine,NC(=O)C1(CCN(CCCN2C3=CC=CC=C3CCC3=C2C=CC=C3)CC1)N1CCCCC1,DRD2;DRD3,
518,carprofen,CC(C(O)=O)C1=CC2=C(C=C1)C1=CC(Cl)=CC=C1N2,C5;PTGS1;PTGS2,PTGS2
520,carteolol,CC(C)(C)NCC(O)COC1=C2CCC(=O)NC2=CC=C1,ADRB1;ADRB2,ADRB1;ADRB2
522,carvedilol,COC1=C(OCCNCC(O)COC2=CC=CC3=C2C2=CC=CC=C2N3)C=CC=C1,ADRA1A;ADRA1D;ADRA2A;ADRA2B;ADRA2C;ADRB1;ADRB2;ADRB3;APP;DRD1;DRD2;DRD3;HTR1A;HTR2A;HTR2B;HTR2C;HTR6;KCNH2;KCNK10;KCNK2;RYR2;SLC22A1;SLC22A2;SLC47A1;SLC6A2;SLC6A3;SLC6A4;TLR4,ADRB1;ADRB2
526,cefadroxil,CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)C1=CC=C(O)C=C1)C2=O)C(O)=O,SLC15A1,
527,cefamandole,CN1N=NN=C1SCC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](O)C1=CC=CC=C1)C2=O)C(O)=O,SLC15A1,
537,cefixime,NC1=NC(=CS1)C(=N\OCC(O)=O)\C(=O)N[C@H]1[C@H]2SCC(C=C)=C(N2C1=O)C(O)=O,DRD2;PLCG1,
539,cefmetazole,CO[C@]1(NC(=O)CSCC#N)[C@H]2SCC(CSC3=NN=NN3C)=C(N2C1=O)C(O)=O,IDE,
542,cefonicid,O[C@@H](C(=O)N[C@H]1[C@H]2SCC(CSC3=NN=NN3CS(O)(=O)=O)=C(N2C1=O)C(O)=O)C1=CC=CC=C1,MMP9;PTGS2;SSTR4,
547,cefotetan,CO[C@]1(NC(=O)C2SC(S2)=C(C(N)=O)C(O)=O)[C@H]2SCC(CSC3=NN=NN3C)=C(N2C1=O)C(O)=O,COMT;MMP1;MMP2;MMP9;PTGS2,
548,cefotiam,CN(C)CCN1N=NN=C1SCC1=C(N2[C@H](SC1)[C@H](NC(=O)CC1=CSC(N)=N1)C2=O)C(O)=O,MMP9;VIPR1,
558,cefsulodin,NC(=O)C1=CC=[N+](CC2=C(N3[C@H](SC2)[C@H](NC(=O)[C@@H](C2=CC=CC=C2)S(O)(=O)=O)C3=O)C([O-])=O)C=C1,GRK2;L3MBTL1;PTPN11;PTPN6,
564,ceftriaxone,CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(CSC3=NC(=O)C(=O)NN3C)=C(N2C1=O)C(O)=O)C1=CSC(N)=N1,DAO,
565,cefuroxime,CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(COC(N)=O)=C(N2C1=O)C(O)=O)C1=CC=CO1,CA2;MMP2;MMP9,
568,celecoxib,CC1=CC=C(C=C1)C1=CC(=NN1C1=CC=C(C=C1)S(N)(=O)=O)C(F)(F)F,ADORA3;ADRA2B;ADRB3;CA1;CA12;CA13;CA14;CA2;CA3;CA4;CA5A;CA5B;CA6;CA7;CA9;CYP2D6;DRD1;HDAC1;HDAC6;MAPK14;MT-CO2;PDE4A;PDE5A;PDPK1;PTGES;PTGS1;PTGS2;SLC6A2;SLC6A3;SLC6A4,PTGS2
569,celiprolol,CCN(CC)C(=O)NC1=CC(C(C)=O)=C(OCC(O)CNC(C)(C)C)C=C1,ADRB1;ADRB2,ADRB1
